Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
2198,-0.279506,1.091803,0.08219682,43.16937,350.0904,357.2764,-0.3369171,1.017203,0.05430419,71.5619,129.988,214.8356,-0.1973329,1.062181,0.02694791,76.40814,126.7427,37.16289,-0.6961223,0.7402375,0.2230004,354.7425,210.595,197.4487,0.2509896,0.9923478,0.2999721,20.50533,147.3069,138.9508,-0.7148077,0.8986191,0.05139139,47.44375,188.3548,181.5772,0.1811766,1.113536,0.1120623,44.58363,146.9529,136.5849,-0.548511,0.06516504,0.1372567,315.458,5.221541,129.1606,0.2187344,0.06330803,-0.03461113,324.0377,331.1468,246.0322,-0.35616,0.3370423,0.3227065,14.78079,331.6204,137.5305,0.1385472,0.3166964,0.2389923,34.92618,35.30589,215.8817,-0.208334,0.4701504,-0.04124937,302.5322,35.80692,126.638,-0.01816523,0.5315608,-0.07902306,309.9512,342.5786,216.1821
2199,-0.2786247,1.091713,0.08405019,43.29815,350.548,357.4386,-0.3358644,1.01676,0.05649311,71.25349,130.0155,214.6831,-0.1966993,1.062508,0.02829055,76.59416,127.7661,37.74161,-0.689416,0.7372258,0.2255549,355.1087,211.1263,196.3204,0.2508735,0.9890171,0.2978004,19.97959,147.5992,139.8526,-0.7131422,0.8961357,0.05506057,47.28818,187.8882,179.9748,0.18261,1.11218,0.1106062,44.49921,147.4377,137.4898,-0.5455875,0.06402048,0.1390002,315.5933,6.009348,128.752,0.2205673,0.06440955,-0.03521112,323.308,331.8492,245.2398,-0.350907,0.3350163,0.3233061,14.81404,332.0745,137.3375,0.1430696,0.3188686,0.2381736,34.99216,35.35556,215.481,-0.2050143,0.4705077,-0.04055052,302.8074,35.72873,127.0785,-0.01542065,0.5329673,-0.07947697,309.8286,342.8304,216.2611
2200,-0.2773796,1.091588,0.08607753,43.40676,350.9607,357.5514,-0.3344757,1.016305,0.05886695,70.96186,130.1197,214.5805,-0.1957264,1.062763,0.0297904,76.78733,128.8976,38.38741,-0.6823742,0.7341686,0.2281899,355.4469,211.6358,195.1983,0.2512062,0.9858974,0.295713,19.57148,147.9114,140.9636,-0.7111022,0.8936149,0.05897066,47.08785,187.4135,178.3725,0.1844249,1.110632,0.1090263,44.55968,147.9639,138.361,-0.5428792,0.06306374,0.1405486,315.7837,6.848073,128.271,0.2228463,0.0655838,-0.0359583,322.5953,332.6035,244.4799,-0.3456533,0.3328639,0.3238999,14.8662,332.5115,137.0787,0.1481073,0.3210614,0.2372446,35.02768,35.48597,215.1227,-0.2016409,0.470819,-0.03977983,303.1342,35.69207,127.481,-0.01261772,0.534247,-0.07989679,309.7137,343.0851,216.4063
2201,-0.2756022,1.091521,0.0881484,43.48907,351.3017,357.6013,-0.3325974,1.015952,0.06128041,70.70641,130.305,214.5414,-0.1942347,1.063011,0.0313413,76.97939,130.0946,39.08321,-0.6749743,0.7314166,0.2307952,355.7654,212.1387,194.116,0.2522407,0.9830451,0.2936801,19.28371,148.3534,141.8971,-0.708585,0.8913276,0.06291927,46.87136,186.9677,176.8195,0.1867559,1.109028,0.1073724,44.71497,148.5366,139.1869,-0.5404298,0.06247154,0.1417741,316.0265,7.703961,127.7295,0.2241964,0.06614858,-0.0364562,321.868,333.3628,243.6041,-0.3405237,0.330771,0.3244237,14.93421,332.9065,136.7564,0.1523198,0.3227021,0.2365063,35.13565,35.48329,214.6687,-0.1982204,0.471143,-0.0390039,303.5032,35.7071,127.8156,-0.009727828,0.5353908,-0.08029556,309.5707,343.4141,216.3537
2202,-0.2735363,1.091451,0.09019621,43.54261,351.5536,357.5842,-0.3304821,1.015657,0.06365125,70.50151,130.564,214.5711,-0.1924541,1.063174,0.03290149,77.16138,131.3034,39.80354,-0.6661631,0.7295625,0.2333988,356.2901,212.8834,192.9754,0.2537621,0.9804399,0.2918102,19.09675,148.8576,142.8273,-0.7058923,0.8893627,0.06675832,46.78657,186.5641,174.9998,0.1893292,1.107368,0.1057776,44.93694,149.1418,139.9485,-0.5385763,0.06222248,0.1426652,316.311,8.537986,127.15,0.2258582,0.06670266,-0.03704531,321.2379,334.0708,242.85,-0.3359657,0.3287723,0.3248956,15.01262,333.2394,136.3826,0.1565377,0.324128,0.2357576,35.21025,35.54687,214.3093,-0.1951023,0.4713904,-0.03821838,303.8982,35.77489,128.0629,-0.007069185,0.5362622,-0.08061434,309.4504,343.7133,216.3586
2203,-0.2707462,1.091466,0.09235087,43.57102,351.7301,357.491,-0.3276981,1.015494,0.06613769,70.33505,130.9284,214.6821,-0.1899738,1.063348,0.03455946,77.34863,132.6373,40.62282,-0.6558477,0.7284178,0.2360927,356.9477,213.7565,191.8204,0.2561561,0.9779134,0.2899075,18.96815,149.44,143.8502,-0.7025651,0.8877078,0.07078159,46.75784,186.1738,172.9711,0.1926204,1.105583,0.1040736,45.23106,149.8199,140.7064,-0.5370386,0.06243598,0.143235,316.6675,9.42415,126.4742,0.22653,0.06658143,-0.03736243,320.5831,334.7872,241.9351,-0.3314386,0.326791,0.3253144,15.10711,333.533,135.9159,0.1598769,0.3249201,0.2352417,35.37673,35.44385,213.835,-0.1918341,0.4716623,-0.0373935,304.3582,35.90664,128.2353,-0.004218295,0.5369934,-0.08091801,309.2967,344.1059,216.1254
2204,-0.2676833,1.091527,0.09435017,43.57244,351.8121,357.3421,-0.3246889,1.015444,0.06843283,70.22466,131.3411,214.8511,-0.1871995,1.063482,0.03611889,77.50942,133.9023,41.41766,-0.6462379,0.7278353,0.2385139,357.5376,214.6224,190.6614,0.2590285,0.9757975,0.288253,18.87303,150.0415,144.5277,-0.6991159,0.8865198,0.0744812,46.73012,185.8519,171.1907,0.19611,1.103927,0.1025255,45.52429,150.4332,141.328,-0.5360296,0.06303674,0.143406,317.0519,10.23851,125.7972,0.2268468,0.0661504,-0.03753368,320.0323,335.3952,241.0813,-0.3275726,0.3250369,0.3256404,15.20831,333.7461,135.4192,0.1624299,0.3252048,0.2349287,35.56358,35.28016,213.3963,-0.1888733,0.4718916,-0.03661687,304.8219,36.07452,128.3194,-0.001580581,0.5374742,-0.08114342,309.1535,344.4889,215.8107
2205,-0.2648413,1.091514,0.09622273,43.56303,351.8523,357.2151,-0.3218729,1.015334,0.07055418,70.1237,131.7021,214.983,-0.1845924,1.063543,0.03761298,77.60618,134.936,42.03148,-0.6381047,0.7270675,0.2406662,357.9916,215.2699,189.7262,0.2619309,0.9743661,0.2869214,18.76299,150.5742,145.0609,-0.6958527,0.8852826,0.07782672,46.66055,185.5515,169.7409,0.1993009,1.102696,0.1012347,45.78085,150.9344,141.7713,-0.5350313,0.06362236,0.1431582,317.4507,10.92733,125.195,0.2279037,0.06604031,-0.03771818,319.6297,335.8413,240.4276,-0.3241131,0.3233208,0.3258549,15.33848,333.891,134.9462,0.1649482,0.325483,0.2347164,35.70422,35.16467,213.1117,-0.1860813,0.472047,-0.03589346,305.2575,36.20176,128.4021,0.0009241775,0.5378634,-0.0812741,309.0548,344.7585,215.6001
2206,-0.2618423,1.091421,0.09824849,43.53521,351.8608,357.089,-0.3188736,1.015126,0.07281605,70.0103,132.0476,215.0809,-0.1818119,1.06354,0.03927127,77.64342,135.8346,42.50276,-0.6308854,0.725668,0.2429218,358.2756,215.6699,188.985,0.2652683,0.9734974,0.2857483,18.61227,151.1008,145.5602,-0.6923166,0.8837457,0.08130113,46.49616,185.2411,168.5738,0.2026136,1.101803,0.1000531,46.02975,151.3829,142.0853,-0.5337883,0.06423351,0.1424084,317.9231,11.57878,124.5912,0.2289013,0.0657987,-0.03774149,319.1625,336.4277,239.7783,-0.3204963,0.3213652,0.3259777,15.52267,333.985,134.4335,0.1683055,0.3260276,0.2344782,35.81128,35.13134,212.7248,-0.182994,0.4721545,-0.03511768,305.725,36.29321,128.5082,0.003710821,0.5382519,-0.0813203,308.9243,345.0827,215.4332
2207,-0.2587907,1.091194,0.1004282,43.48014,351.8296,356.9532,-0.3157996,1.014764,0.07521141,69.88354,132.3714,215.1478,-0.1789622,1.063422,0.04110726,77.60149,136.5155,42.75998,-0.6246746,0.723601,0.2452779,358.3976,215.8355,188.4429,0.2688215,0.9732878,0.2850062,18.42089,151.5816,145.994,-0.6886187,0.8818632,0.08481663,46.25613,184.9245,167.6934,0.2058813,1.10131,0.09921262,46.26494,151.7224,142.238,-0.5323906,0.06477225,0.1411638,318.4594,12.18272,123.9963,0.2318681,0.06634054,-0.03802466,318.8679,336.8202,239.4187,-0.3168545,0.3191195,0.3259867,15.75551,334.0265,133.891,0.1726028,0.3268717,0.2341989,35.83046,35.24797,212.5995,-0.1796943,0.4721633,-0.0342893,306.2217,36.33788,128.6406,0.006702222,0.5385932,-0.08125362,308.8616,345.2336,215.5149
2208,-0.2555028,1.09089,0.102727,43.40203,351.7544,356.804,-0.3124627,1.014302,0.0777005,69.73824,132.6899,215.2232,-0.1758573,1.063251,0.04308681,77.46155,136.9278,42.75394,-0.6165513,0.7220472,0.2475186,358.8146,216.242,187.7702,0.2722086,0.973779,0.2852482,18.2062,151.9092,146.3729,-0.6845827,0.8797168,0.08815867,46.16649,184.5181,166.3549,0.2091628,1.101282,0.09913337,46.50097,151.8533,142.2569,-0.5307382,0.06509817,0.1396666,319.0145,12.78239,123.4057,0.2341655,0.06645116,-0.03796178,318.5219,337.2968,239.0078,-0.3129902,0.3166107,0.3257717,15.99825,334.0612,133.3448,0.177059,0.3276871,0.2340477,35.87325,35.32257,212.3075,-0.1759654,0.4721433,-0.03348866,306.7521,36.3266,128.8067,0.01011272,0.5389706,-0.08114679,308.7544,345.4661,215.4944
2209,-0.2522323,1.090548,0.1049611,43.3087,351.6325,356.6494,-0.3091196,1.013791,0.08007577,69.58659,132.9778,215.3104,-0.1727291,1.063053,0.04506122,77.28413,137.211,42.65777,-0.6072873,0.7211917,0.249579,359.5011,216.8457,187.0422,0.2743627,0.9742212,0.2863981,18.04362,151.9842,146.8458,-0.6805092,0.8774546,0.09113641,46.24905,184.0597,164.6993,0.21229,1.101363,0.09970976,46.77042,151.8223,142.4157,-0.5289691,0.06517452,0.1379938,319.5404,13.32277,122.8707,0.2361429,0.06637561,-0.0376268,318.226,337.7045,238.6514,-0.3092509,0.3140539,0.3253191,16.23054,334.0822,132.8435,0.1812095,0.3283746,0.2340962,35.93118,35.34164,211.9747,-0.1720916,0.4721119,-0.03278599,307.2744,36.25273,128.9922,0.01369157,0.5393669,-0.08098985,308.6406,345.6941,215.4059
2210,-0.24942,1.090207,0.1068638,43.21735,351.4847,356.5089,-0.3062243,1.013297,0.08205808,69.45,133.2029,215.3985,-0.1700039,1.062848,0.04679038,77.11075,137.3931,42.54415,-0.598856,0.7209507,0.2513528,0.2856467,217.3814,186.3639,0.2752579,0.9744614,0.2879823,17.95271,151.8699,147.3391,-0.6769559,0.8753874,0.09345011,46.44629,183.551,163.083,0.21492,1.101457,0.1006269,47.03662,151.7014,142.7012,-0.527356,0.06503102,0.1363516,319.9771,13.73971,122.4505,0.2384655,0.06654161,-0.0372931,317.9356,338.0277,238.3135,-0.3061401,0.3117787,0.3247312,16.42745,334.0836,132.4427,0.18456,0.3288611,0.2343266,35.9766,35.33042,211.8092,-0.1686211,0.4720653,-0.03224347,307.7233,36.13458,129.1686,0.01692883,0.5397151,-0.08079199,308.5795,345.7898,215.351
2211,-0.2462845,1.089777,0.1089623,43.10571,351.267,356.343,-0.3029718,1.012685,0.08419301,69.29134,133.4265,215.5137,-0.1669202,1.062579,0.04875758,76.89468,137.5276,42.38984,-0.5895237,0.7210774,0.2533706,1.310233,217.8739,185.5689,0.2754005,0.9746415,0.2902442,17.90485,151.5863,147.9475,-0.6729451,0.8729679,0.09571983,46.76888,182.8251,161.1866,0.2178308,1.101628,0.1020135,47.36425,151.4889,143.164,-0.5254421,0.06463471,0.1342342,320.4471,14.14184,122.0298,0.2417544,0.06697556,-0.03684632,317.5027,338.4054,237.7048,-0.302813,0.3091618,0.3238407,16.64665,334.0588,132.0316,0.1880533,0.3292884,0.2348202,36.06034,35.20918,211.7132,-0.1645876,0.4719927,-0.03170691,308.2227,35.93658,129.3833,0.02073093,0.5401111,-0.08048335,308.5521,345.7815,215.3145
2212,-0.2436934,1.089398,0.1106486,43.00858,351.0422,356.1992,-0.3002641,1.012151,0.08586253,69.1611,133.5916,215.6296,-0.1643304,1.062341,0.05039287,76.70006,137.5818,42.24682,-0.5823725,0.7213462,0.2550597,2.196029,218.1336,184.9254,0.27502,0.974785,0.2923544,17.90832,151.2626,148.4625,-0.669616,0.8709579,0.09729876,47.07944,182.1236,159.6844,0.2202549,1.101866,0.1033521,47.6507,151.2732,143.6424,-0.5237437,0.0641309,0.132221,320.8177,14.41226,121.7273,0.2442171,0.0671747,-0.03621295,317.0034,338.8253,236.8374,-0.3001973,0.306977,0.3229056,16.82739,334.0114,131.7259,0.1907409,0.3295594,0.2354287,36.20304,34.93833,211.5185,-0.1611231,0.4719315,-0.03132958,308.6292,35.71686,129.5728,0.02403411,0.5404543,-0.08015239,308.5222,345.7705,215.2336
2213,-0.2414551,1.08905,0.1120665,42.92241,350.8118,356.0694,-0.2979093,1.011665,0.08722813,69.06388,133.7421,215.7681,-0.1620592,1.06212,0.05181359,76.52039,137.5858,42.11532,-0.5769699,0.7216257,0.2565865,2.927206,218.2138,184.4152,0.2744418,0.9749396,0.2942647,17.94231,150.9417,148.8955,-0.6667718,0.8693231,0.09845783,47.35945,181.4774,158.5437,0.2223864,1.102162,0.1045931,47.90527,151.0716,144.1142,-0.5221818,0.06355998,0.1302521,321.1251,14.59467,121.501,0.2461724,0.0672299,-0.03545661,316.5132,339.2404,235.9003,-0.2980502,0.3050719,0.3219416,16.98458,333.9458,131.488,0.1929153,0.3297293,0.236117,36.36583,34.6031,211.2817,-0.1580272,0.4718743,-0.03105229,308.9753,35.48211,129.7451,0.02701583,0.5407583,-0.07979982,308.4917,345.7545,215.1277
2214,-0.2387664,1.088597,0.1137538,42.81254,350.5248,355.9128,-0.295067,1.011034,0.088843,68.96786,133.9508,215.967,-0.1593184,1.061827,0.05352197,76.28956,137.5407,41.91898,-0.5716745,0.7218002,0.258812,3.701965,218.0887,183.9342,0.2736855,0.9752691,0.2962945,18.01989,150.5469,149.4271,-0.6633909,0.8674567,0.09989099,47.69179,180.699,157.4686,0.2250173,1.102699,0.1058643,48.21851,150.8539,144.7322,-0.5200791,0.06266785,0.1278408,321.4637,14.77372,121.2595,0.2483316,0.06718326,-0.03444207,315.8979,339.7944,234.6494,-0.2954308,0.3027596,0.3207058,17.16612,333.8598,131.2396,0.1954838,0.3298993,0.2370019,36.58621,34.13845,210.9333,-0.1541993,0.4717883,-0.03074427,309.3792,35.17183,129.9655,0.03070498,0.5411335,-0.07936395,308.4464,345.7495,214.9669
2215,-0.2358748,1.088052,0.1155766,42.68225,350.2462,355.7515,-0.292,1.010272,0.09062139,68.89095,134.2284,216.2002,-0.1563916,1.061466,0.05534083,76.02166,137.4342,41.62642,-0.5673349,0.7217256,0.2620131,4.410898,217.6918,183.623,0.2728252,0.9758577,0.2979532,18.1532,150.1028,150.0573,-0.6597903,0.8655181,0.1018279,48.05634,179.8939,156.677,0.2279048,1.103521,0.10676,48.5705,150.6588,145.4505,-0.5174986,0.06148309,0.1254843,321.7828,14.96382,121.0062,0.2504446,0.06702712,-0.03341096,315.264,340.4264,233.3102,-0.2923461,0.3002389,0.3194168,17.34075,333.7899,131.0078,0.1983627,0.3300918,0.2378436,36.82222,33.64597,210.5094,-0.1499696,0.4716544,-0.03041157,309.7983,34.84586,130.2151,0.03474304,0.5415471,-0.07897581,308.3828,345.7886,214.7658
2216,-0.2333609,1.087508,0.1171448,42.55526,350.0323,355.6205,-0.2893234,1.009516,0.0921825,68.84799,134.5176,216.4193,-0.1538659,1.061094,0.05688159,75.77074,137.2906,41.30072,-0.5635648,0.7220511,0.2653952,5.137537,217.3218,183.3904,0.2713173,0.9763849,0.2995976,18.33061,149.5479,150.6705,-0.6566964,0.8638846,0.1038608,48.47358,179.1676,155.9515,0.2303114,1.10426,0.1076682,48.90987,150.4045,146.16,-0.5152385,0.06049186,0.1236325,322.0523,15.18186,120.7404,0.2521325,0.06679863,-0.03259821,314.7998,340.9274,232.3237,-0.2894166,0.2980022,0.3183147,17.47186,333.7563,130.7839,0.2009919,0.3302609,0.2384494,37.00203,33.27564,210.1305,-0.1461852,0.4714838,-0.03014342,310.17,34.5982,130.4215,0.03832096,0.5419009,-0.07873503,308.3154,345.8599,214.5704
2217,-0.2310255,1.086926,0.1186027,42.37604,349.8623,355.5346,-0.2868242,1.008712,0.09366278,68.82841,134.8324,216.6382,-0.1515371,1.060686,0.05828997,75.51791,137.1106,40.93227,-0.5599354,0.7227686,0.2691014,5.938748,216.9801,183.1862,0.2692187,0.9769065,0.3013006,18.55399,148.8743,151.2929,-0.653851,0.8623952,0.1061049,48.96276,178.4586,155.2,0.2324499,1.104976,0.1086432,49.2548,150.0871,146.8929,-0.5131117,0.05960649,0.1220743,322.3014,15.43548,120.4511,0.2536126,0.06652114,-0.03193706,314.5005,341.267,231.7334,-0.2864419,0.2958585,0.3173014,17.57832,333.7509,130.5513,0.2035869,0.330428,0.238886,37.12544,33.03325,209.8013,-0.1425489,0.4712702,-0.02991579,310.525,34.39995,130.6061,0.04172418,0.5422281,-0.07860491,308.2436,345.9577,214.3747
2218,-0.2287008,1.086258,0.1200631,42.11831,349.726,355.496,-0.2843202,1.007793,0.0951781,68.83063,135.1972,216.8727,-0.149238,1.060209,0.05967426,75.24277,136.8813,40.49413,-0.5561721,0.723946,0.273419,6.877294,216.6492,182.9871,0.2664496,0.9774976,0.3031063,18.84143,148.0446,151.959,-0.6510488,0.8609385,0.1087527,49.5617,177.7122,154.3597,0.2344854,1.105741,0.1097092,49.62727,149.6905,147.692,-0.5109384,0.05875206,0.1206918,322.5497,15.74117,120.1204,0.2550315,0.06619126,-0.03138805,314.2131,341.6176,231.1991,-0.2831894,0.2936429,0.3163051,17.67016,333.7734,130.2941,0.2063638,0.3306147,0.2391785,37.23765,32.82541,209.4546,-0.1387838,0.4709946,-0.02971168,310.8886,34.23523,130.7847,0.04520898,0.5425549,-0.07857895,308.1631,346.0868,214.1691
2219,-0.2267085,1.0856,0.1213264,41.82694,349.6402,355.5053,-0.2821577,1.006891,0.09651979,68.85306,135.5587,217.089,-0.1472854,1.059731,0.06084699,74.98425,136.6384,40.05302,-0.5527983,0.7254026,0.2777117,7.815356,216.3816,182.8143,0.2635134,0.9780211,0.3046589,19.13687,147.2178,152.5838,-0.6486757,0.8597183,0.1114277,50.18057,177.0335,153.5485,0.2361631,1.106407,0.1106494,49.97443,149.3041,148.453,-0.5090058,0.05804008,0.1196597,322.7639,16.05045,119.7998,0.2562302,0.06587288,-0.03102023,313.8128,342.1418,230.3716,-0.2801225,0.2916642,0.3154658,17.73751,333.8181,130.0507,0.2089438,0.3308029,0.2392955,37.37287,32.56792,209.0751,-0.1354135,0.4706986,-0.02955616,311.2092,34.12305,130.9343,0.04829185,0.5428377,-0.07865329,308.0865,346.2245,213.987
2220,-0.2245353,1.084777,0.1227308,41.42142,349.5872,355.5689,-0.2797747,1.005761,0.09805226,68.90453,136.0181,217.3449,-0.145179,1.059127,0.06211933,74.67085,136.3128,39.4863,-0.5489066,0.7276083,0.2831843,9.017636,216.12,182.6146,0.2596365,0.9781809,0.3061114,19.44341,146.3097,153.4518,-0.6461225,0.8584372,0.1149095,50.99598,176.2397,152.5366,0.2379773,1.106814,0.1115481,50.40974,148.9647,149.5054,-0.5067818,0.05729222,0.1187301,323.0012,16.44703,119.4046,0.2575573,0.06550708,-0.03074983,313.2222,342.9691,229.0737,-0.2764003,0.2894044,0.3145771,17.79857,333.8989,129.756,0.2120452,0.331067,0.2392523,37.55657,32.21055,208.572,-0.1315369,0.4703065,-0.02940432,311.5703,34.03646,131.0951,0.05178982,0.5431636,-0.0788554,307.9936,346.4069,213.7854
2221,-0.2228141,1.084016,0.1238744,41.01933,349.5844,355.6688,-0.2778619,1.004716,0.09933946,68.97158,136.4459,217.5669,-0.1435333,1.058564,0.06312576,74.39078,135.9961,38.95489,-0.5456016,0.7299656,0.2882898,10.14656,215.9513,182.4394,0.2560053,0.9779407,0.3069682,19.6645,145.6054,154.3157,-0.6441315,0.8574701,0.1182367,51.77962,175.5576,151.6056,0.2394161,1.106835,0.1120792,50.80951,148.7929,150.5507,-0.5048873,0.05671728,0.1181763,323.194,16.81621,119.0498,0.2586659,0.06521058,-0.03066151,312.6468,343.835,227.7457,-0.2730776,0.2875067,0.3139013,17.83689,333.9931,129.4951,0.2148023,0.3313404,0.2390521,37.72408,31.8786,208.1047,-0.1282616,0.4699239,-0.02929897,311.8671,34.0006,131.2218,0.05469931,0.5434371,-0.07913225,307.9117,346.5794,213.6278
2222,-0.2210105,1.083069,0.1251369,40.49016,349.6343,355.8391,-0.2758189,1.003411,0.1008126,69.07864,136.9854,217.8272,-0.1418405,1.057857,0.06419908,74.05045,135.5816,38.28206,-0.541422,0.732851,0.2943852,11.60441,215.7533,182.0902,0.251529,0.9773052,0.307437,19.86903,144.8926,155.443,-0.6418479,0.856032,0.1222671,52.71877,174.5529,150.2328,0.2409371,1.106516,0.11234,51.30189,148.7482,151.9168,-0.5026903,0.05613321,0.1178394,323.4054,17.27726,118.6221,0.2599534,0.06491399,-0.03073335,311.944,344.9771,226.0529,-0.2690614,0.2853588,0.3132391,17.86613,334.1319,129.1835,0.2181376,0.3317365,0.2386209,37.91466,31.49617,207.5422,-0.1245264,0.4694273,-0.02919717,312.1941,34.00517,131.3566,0.05795517,0.5437563,-0.07957488,307.8145,346.7952,213.4707
2223,-0.2195805,1.082142,0.1262718,39.95492,349.7274,356.0438,-0.2741519,1.002132,0.1021733,69.20382,137.5306,218.0814,-0.1405307,1.057166,0.0651347,73.71769,135.1744,37.60847,-0.5368799,0.735099,0.299685,13.10034,215.4579,181.4592,0.2474232,0.9764813,0.3071759,19.99333,144.3866,156.5712,-0.6395376,0.8538388,0.1257717,53.4953,173.1557,148.4298,0.2421875,1.105973,0.1120476,51.76778,148.8927,153.2879,-0.5007075,0.05569792,0.1177634,323.5918,17.72185,118.2199,0.2611486,0.06471598,-0.03099521,311.3177,346.0851,224.4802,-0.2652828,0.2834474,0.3127332,17.88341,334.2806,128.8879,0.2212963,0.3321699,0.2380302,38.07491,31.18304,207.037,-0.121203,0.4689366,-0.02912763,312.4779,34.04868,131.4705,0.06078926,0.5440665,-0.08008404,307.7301,347.0024,213.3561
2224,-0.2185214,1.081273,0.1273438,39.4715,349.8271,356.2482,-0.2728741,1.000952,0.103432,69.32655,138.0704,218.3569,-0.1395787,1.056523,0.06602504,73.39576,134.8533,36.96924,-0.5325943,0.7368404,0.3040738,14.49188,215.1078,180.6961,0.2443254,0.9756842,0.3060228,20.02697,144.1498,157.5966,-0.6374494,0.8514197,0.128687,54.08881,171.6142,146.4975,0.2432181,1.105422,0.1109912,52.1599,149.2333,154.5342,-0.4990856,0.05541825,0.1176377,323.7639,18.10608,117.8679,0.2621914,0.06460357,-0.03145918,310.8403,347.0169,223.2122,-0.2620445,0.2817846,0.3122594,17.90431,334.4075,128.6132,0.2240427,0.3325189,0.2373541,38.20602,30.96507,206.6384,-0.118425,0.4685004,-0.0291272,312.7239,34.09956,131.5679,0.06312125,0.544364,-0.080585,307.6774,347.1831,213.2735
2225,-0.2176747,1.080355,0.1284696,38.98743,349.9431,356.4714,-0.2718015,0.9997226,0.1047307,69.45977,138.663,218.68,-0.1388389,1.055846,0.06696541,73.04975,134.5723,36.29293,-0.5282412,0.7384876,0.3082572,15.92334,214.6956,179.7906,0.2418711,0.9748784,0.3039733,19.98283,144.1308,158.6207,-0.6354209,0.8487325,0.1315027,54.60288,169.869,144.3326,0.2441597,1.104851,0.1091084,52.52409,149.7782,155.7771,-0.4975931,0.05523348,0.1174443,323.9419,18.47483,117.5256,0.2632439,0.06455556,-0.0321558,310.4651,347.8211,222.1892,-0.258936,0.280157,0.3117638,17.93188,334.527,128.3291,0.2267327,0.3328294,0.2365273,38.31596,30.83441,206.3104,-0.1158292,0.4680561,-0.02918865,312.9618,34.16133,131.6615,0.06526141,0.5446726,-0.08113414,307.6474,347.3563,213.2149
2226,-0.2171232,1.079525,0.1294567,38.5756,350.0573,356.6769,-0.2710503,0.9986264,0.1058571,69.58274,139.212,218.9929,-0.1383794,1.055235,0.06779025,72.73515,134.3609,35.68438,-0.5245582,0.7399387,0.3117488,17.1722,214.3122,178.9379,0.2400257,0.9741333,0.3017364,19.89424,144.2411,159.5002,-0.6337929,0.8463424,0.1339017,54.99453,168.2714,142.3488,0.2448216,1.104286,0.107037,52.82263,150.3694,156.8497,-0.4964029,0.05514795,0.1172208,324.0979,18.77578,117.2432,0.2641841,0.06457293,-0.03295647,310.2429,348.3474,221.6037,-0.2563724,0.2787958,0.3113208,17.96119,334.623,128.0801,0.2290075,0.3330705,0.2356812,38.38453,30.81591,206.1032,-0.1137541,0.4676638,-0.02930077,313.1565,34.22369,131.7385,0.06693716,0.5449408,-0.08165687,307.64,347.4961,213.1892
2227,-0.2167105,1.078583,0.1305306,38.13682,350.1984,356.9133,-0.270415,0.9973947,0.1070748,69.72553,139.8486,219.3676,-0.1380674,1.054538,0.06868445,72.37726,134.1601,34.9962,-0.5207174,0.7416714,0.3155043,18.53832,213.8912,177.9745,0.2378517,0.9731727,0.2991927,19.76583,144.4117,160.4684,-0.6322142,0.8438009,0.1365586,55.38725,166.5005,140.1271,0.2452829,1.103477,0.104678,53.14765,151.0793,158.0493,-0.495191,0.05513167,0.116919,324.2733,19.08822,116.9456,0.2652764,0.06466401,-0.03405211,310.1089,348.7181,221.3201,-0.2536981,0.2773682,0.3108259,17.99906,334.7192,127.8069,0.2314548,0.333314,0.2346074,38.42714,30.90753,205.9675,-0.1116669,0.4672251,-0.02949101,313.3545,34.30175,131.8178,0.06858189,0.5452325,-0.08228734,307.6518,347.6354,213.1926
