Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
51,-0.05232725,1.342242,-0.1632994,356.3405,326.2262,357.2298,-0.1273969,1.271385,-0.156492,70.84849,37.58234,123.0167,0.02136103,1.271555,-0.167726,70.05109,334.8702,257.3051,-0.4203393,1.297895,0.08129311,13.62411,74.31745,21.51743,0.1010791,1.275833,0.1318425,25.07726,248.0783,329.7667,-0.4158698,1.086599,-0.01978835,8.83615,68.52461,24.11063,0.2025958,1.089637,0.03236308,17.63329,249.0266,326.5186,-0.286541,0.1119514,0.2315724,286.1724,15.37827,174.1714,0.2986244,0.09673394,-0.05122758,290.8537,45.15651,190.4252,-0.1824706,0.45677,0.3563809,21.72632,7.552075,166.8434,0.3128173,0.4270217,0.1390437,21.59883,51.00388,201.3626,-0.1302623,0.7494994,0.06721325,317.8669,15.45051,162.1181,0.06738855,0.7393411,0.02038171,325.7755,25.39436,204.3349
52,-0.02722701,1.331867,-0.1795648,356.5814,326.282,356.5393,-0.1029751,1.261584,-0.1758142,71.42645,37.11103,124.3942,0.04604268,1.26062,-0.1827376,70.36213,330.9347,255.031,-0.4002876,1.274201,0.05673367,13.84841,74.16252,24.72049,0.1164052,1.253041,0.1202632,23.42657,245.4687,327.5571,-0.3918242,1.068661,-0.05536128,9.381746,68.09874,27.22101,0.2186242,1.070017,0.01574528,16.02131,246.7058,324.3813,-0.2867959,0.1208435,0.2271482,288.7058,16.45697,172.8362,0.299951,0.08884184,-0.05559572,287.6759,47.48412,185.6801,-0.179323,0.4647168,0.3516815,21.50592,6.251864,165.8368,0.3243796,0.4186867,0.1344048,23.16086,49.8844,199.8566,-0.1166991,0.7398542,0.04768842,314.9261,15.64282,159.9393,0.08172859,0.7286987,0.004511621,324.5529,25.14801,203.3715
53,-0.005226042,1.326835,-0.1938028,357.1853,326.4431,355.8055,-0.08182094,1.257654,-0.1923277,72.11221,36.57157,125.2017,0.06726383,1.25461,-0.1967578,70.31341,326.7241,252.0306,-0.3842704,1.253356,0.03738741,14.33316,74.23544,29.19207,0.1285204,1.233702,0.1135027,21.4672,243.2863,324.5027,-0.3711797,1.056939,-0.089626,10.33705,67.82064,31.54309,0.230956,1.056157,0.0001211856,14.13341,244.9158,321.4078,-0.2859511,0.1318845,0.2244717,292.1719,12.0071,176.7372,0.3002649,0.08947722,-0.05710971,287.5865,45.97683,186.2649,-0.1744761,0.47502,0.347513,21.15597,5.287266,164.8439,0.3344322,0.4193092,0.1314054,24.30019,49.2561,198.4198,-0.1071208,0.7363753,0.0325674,312.7128,16.40516,158.2699,0.09162018,0.72459,-0.008969885,322.9187,25.31672,202.6226
54,0.01026379,1.327609,-0.204239,357.7555,326.6154,355.1577,-0.06706957,1.259348,-0.2039763,72.61449,36.18449,125.6115,0.08199662,1.254616,-0.2074444,70.20171,324.2553,250.0822,-0.3730184,1.240859,0.02636186,14.44771,74.76617,33.21605,0.138528,1.224288,0.1095729,20.3026,242.2861,322.0333,-0.3557174,1.053503,-0.1132154,10.89802,68.07287,35.46943,0.2412035,1.052042,-0.01150509,13.02791,244.2412,319.0034,-0.284011,0.142675,0.2280736,295.9596,8.206979,179.4376,0.2992303,0.08932993,-0.05678642,287.5622,45.79376,186.2224,-0.1671671,0.4863028,0.3445868,20.11315,4.777093,163.7397,0.3379873,0.4208412,0.1278556,24.48032,48.72019,197.262,-0.1007548,0.7394239,0.02278974,311.4603,17.65413,157.1781,0.09812088,0.7260668,-0.01761167,322.3911,25.71247,201.6586
55,0.01884524,1.331937,-0.2109389,358.1711,326.624,354.7024,-0.05888158,1.264094,-0.2111582,72.776,35.49586,125.3118,0.09016912,1.258646,-0.2142167,70.04353,323.4066,249.3275,-0.3660035,1.239403,0.02161658,14.35251,75.33348,35.26466,0.1468784,1.225953,0.1059781,20.08933,242.4307,321.3416,-0.3468999,1.056952,-0.1240888,11.03883,68.51342,37.48789,0.2490849,1.055354,-0.01779751,12.83977,244.4707,318.3287,-0.280021,0.1500688,0.2311161,297.5843,7.192088,179.4058,0.2986565,0.08875117,-0.05609682,287.6323,46.04406,185.9932,-0.1610213,0.4948961,0.3417552,19.12741,4.477776,163.228,0.338302,0.4222226,0.1247885,24.22827,48.22904,196.5255,-0.09568318,0.7455022,0.01777717,311.1255,18.32123,156.7291,0.103207,0.7305226,-0.0219791,322.6889,25.9936,200.767
56,0.02430415,1.339629,-0.2160987,358.5901,326.5852,354.2712,-0.05351985,1.271868,-0.2164858,72.73248,34.64071,124.5416,0.09553172,1.266358,-0.2193891,69.83279,323.2244,249.0871,-0.3611998,1.248556,0.01920803,14.38152,75.53921,35.53415,0.1556504,1.236636,0.1019716,20.45414,243.3745,322.0148,-0.342332,1.066781,-0.127371,11.10045,68.70061,37.74844,0.2564363,1.064534,-0.02088494,13.18114,245.3295,318.9896,-0.2757992,0.1562798,0.2354089,298.0134,5.900609,179.942,0.2993852,0.08857711,-0.05414638,287.7357,46.4959,185.5459,-0.1576375,0.5038235,0.338166,17.71622,4.142241,163.1602,0.3371102,0.424757,0.1220762,23.59452,47.51799,195.8978,-0.08997663,0.7542426,0.01452044,311.1967,18.28178,156.4426,0.1088834,0.7380692,-0.02491767,323.4479,26.04688,199.8109
57,0.02536744,1.347926,-0.217683,358.8726,326.6026,354.0376,-0.05225049,1.280015,-0.2179075,72.58617,33.96027,123.5607,0.09680878,1.274856,-0.221047,69.67654,323.7055,249.4681,-0.3604789,1.26674,0.01831597,14.49277,74.90776,33.46571,0.1619965,1.253381,0.09880897,21.19893,244.8253,324.0813,-0.3433108,1.07999,-0.1220882,10.97576,68.19272,35.70808,0.2607289,1.076636,-0.01901993,13.85967,246.5189,321.0011,-0.2733106,0.1591897,0.2416305,296.9761,5.600399,180.5759,0.3006275,0.08880895,-0.05159326,287.647,47.01349,185.1631,-0.1577279,0.5102195,0.3350463,16.16382,4.259841,163.4906,0.3341246,0.4276559,0.120323,22.73214,46.8766,195.6008,-0.08616913,0.7621782,0.01344049,311.5108,17.6814,156.4294,0.1126726,0.746052,-0.0261088,324.3723,25.7846,199.1082
58,0.02406565,1.356161,-0.2168929,359.1248,326.6881,353.8714,-0.05328678,1.288107,-0.2166694,72.37582,33.32301,122.3221,0.0957698,1.283267,-0.2203925,69.53516,324.8155,250.4784,-0.3610198,1.290994,0.01808664,14.41217,73.85702,29.62183,0.1674675,1.27451,0.09604011,22.09001,246.852,327.3249,-0.346722,1.095529,-0.1102587,10.46951,67.40131,31.95379,0.2633021,1.090897,-0.01337888,14.68913,248.1108,324.1288,-0.272936,0.1605171,0.2522303,295.1326,7.011856,179.8471,0.3009604,0.08942038,-0.04884593,287.4786,47.81494,184.5039,-0.1591789,0.5152562,0.3330225,14.21804,4.72145,163.7418,0.3295628,0.4305711,0.1193579,21.86615,46.2888,195.4818,-0.08432013,0.7691854,0.01372591,311.8641,17.03232,156.5434,0.1146093,0.7539873,-0.02574969,325.4082,25.29594,198.6162
59,0.02128587,1.361234,-0.2140574,359.3954,326.7271,353.7238,-0.05591461,1.293078,-0.2134598,72.15061,32.87963,121.3635,0.09313889,1.288469,-0.2175792,69.39986,325.7748,251.4228,-0.3615072,1.310726,0.01855937,13.98273,73.10468,25.70089,0.1704491,1.291039,0.09549248,22.69297,248.7019,330.3035,-0.3499855,1.107099,-0.09670989,9.625234,66.94833,28.16425,0.2633924,1.101515,-0.006058875,15.24243,249.5673,326.9911,-0.2728444,0.1593803,0.2636836,294.0957,8.064673,178.8358,0.3005241,0.09024628,-0.04715867,287.4708,48.4553,183.8713,-0.1594002,0.5166054,0.3331705,12.5203,5.116713,163.7303,0.3261758,0.432421,0.1194338,21.41293,45.99504,195.5111,-0.08449999,0.7727826,0.01568451,312.1881,16.67526,156.8816,0.1145998,0.7590333,-0.02346213,326.1996,24.88127,198.54
60,0.01670367,1.363063,-0.2097055,359.6696,326.6397,353.5068,-0.06041015,1.294696,-0.2089578,71.84108,32.41617,120.6291,0.08866028,1.290542,-0.2129449,69.17654,326.2133,252.0692,-0.3621956,1.325174,0.01944652,13.32574,72.80264,21.89868,0.1704176,1.302438,0.09754255,23.00269,250.2939,332.8941,-0.3534473,1.114404,-0.082451,8.585481,66.96478,24.51201,0.2605267,1.108027,0.00291156,15.52495,250.8146,329.4718,-0.272786,0.1548634,0.2740293,293.3358,8.313142,178.0666,0.3003973,0.09050267,-0.04595295,287.4967,48.65709,183.6402,-0.159397,0.5136854,0.3348371,11.20464,5.330514,163.6591,0.323957,0.4328534,0.1205868,21.18138,45.98591,195.7286,-0.08634304,0.7732077,0.01964602,312.6418,16.37341,157.4676,0.1129642,0.7612555,-0.01903217,326.828,24.55383,198.8433
61,0.01085825,1.361254,-0.2045727,359.9401,326.4754,353.2717,-0.06612976,1.292463,-0.2039806,71.45329,32.21592,120.5226,0.0829799,1.289195,-0.2072646,68.87823,325.744,252.0141,-0.3638134,1.330014,0.02156207,12.89464,72.99783,19.4419,0.1666746,1.305173,0.1020145,22.96673,251.0715,334.3368,-0.3574265,1.115098,-0.07146478,7.917229,67.37741,22.14942,0.2548189,1.108017,0.01129285,15.48074,251.4006,330.8508,-0.27237,0.1472874,0.2783886,292.5649,7.94265,178.0597,0.3000082,0.0899236,-0.04510691,287.5294,48.97387,183.2561,-0.1594055,0.5065386,0.3374254,10.96005,5.488923,163.7295,0.3231349,0.431595,0.1228822,21.24707,46.26303,196.0389,-0.08926863,0.7705191,0.02528886,313.2637,16.0848,158.2239,0.1101571,0.7601822,-0.01324369,327.1553,24.47223,199.3639
62,0.004595627,1.35789,-0.1979094,0.2249063,326.3615,353.0331,-0.07220148,1.288555,-0.197639,71.12545,32.47778,121.0937,0.07694463,1.286392,-0.2000708,68.72646,325.0995,251.7947,-0.3673161,1.327278,0.0263892,12.73452,73.31178,18.59405,0.1603626,1.300954,0.1087581,22.76241,250.9347,334.4237,-0.3620538,1.111016,-0.06353571,7.677088,67.76857,21.33451,0.2480204,1.103446,0.01832963,15.27741,251.2549,330.9336,-0.2719299,0.1385126,0.2771013,289.6612,11.63423,174.2557,0.2995394,0.08961344,-0.04562779,287.5179,48.81203,183.5958,-0.1607175,0.4975636,0.3405203,11.64071,5.599881,164.0903,0.3224986,0.4292566,0.1264478,21.61041,46.79206,196.7145,-0.092875,0.7666554,0.03226528,314.0042,15.6168,159.0472,0.1065931,0.7573137,-0.006302376,327.369,24.38656,200.0064
63,-0.001150385,1.353734,-0.1900305,0.4585761,326.3002,352.8196,-0.07780157,1.28398,-0.1901222,71.00988,33.04239,122.011,0.07136378,1.282634,-0.1918645,68.86278,324.9099,251.8835,-0.3724149,1.318766,0.03464627,12.77645,73.68072,19.41398,0.153751,1.29141,0.1169436,22.43106,250.2,333.2715,-0.3667492,1.103764,-0.05822771,7.79664,68.06441,22.13377,0.2420198,1.095756,0.0231433,14.95463,250.6774,329.83,-0.2727441,0.1321739,0.2762534,287.1245,11.62267,174.5145,0.2981939,0.08856782,-0.04568963,287.5681,49.20765,183.3584,-0.1636492,0.4907204,0.3458988,12.5467,5.507522,164.4941,0.321323,0.4257936,0.1310541,22.08262,47.32224,197.4306,-0.09686863,0.7623227,0.03962021,314.3381,15.24081,159.5457,0.1026021,0.7530813,0.001042024,327.4799,24.3655,200.5621
64,-0.00702124,1.349696,-0.1808654,0.7440938,326.3035,352.6761,-0.08350902,1.279644,-0.1813092,71.07797,33.99706,123.1642,0.06566329,1.278862,-0.1827772,69.24479,325.1513,252.1629,-0.3774745,1.30756,0.0476534,12.70458,74.56716,21.29717,0.1474076,1.278275,0.1281505,21.77894,249.2646,330.7937,-0.3704715,1.095554,-0.0517849,7.907782,68.78951,23.98626,0.2363021,1.086967,0.02631859,14.32923,250.074,327.4501,-0.2738408,0.1283791,0.2767855,286.06,11.84556,174.4751,0.2971995,0.08687486,-0.04576313,287.5974,49.85197,183.2022,-0.1674557,0.4863278,0.3533547,13.53446,5.354981,164.9821,0.319652,0.4217468,0.1354859,22.38709,48.01381,198.2898,-0.1012507,0.7580602,0.04706636,314.2568,14.93668,159.8449,0.09821267,0.7484136,0.008549665,327.6448,24.3519,201.1233
65,-0.01273194,1.347332,-0.1712853,1.101378,326.3885,352.538,-0.08905864,1.277078,-0.1720099,71.24868,35.27891,124.4388,0.06011294,1.27669,-0.1736931,69.7325,325.5565,252.3709,-0.381799,1.297403,0.06253986,12.49477,75.68345,23.39141,0.1422184,1.266024,0.139861,20.91398,248.5435,328.0234,-0.3733144,1.088951,-0.04404013,7.907913,69.73574,26.06088,0.2309811,1.079962,0.02862905,13.509,249.7176,324.7766,-0.2740571,0.1264446,0.2776503,286.0418,11.96985,174.4286,0.2968172,0.0850254,-0.04555228,287.6292,51.11541,182.7764,-0.1706969,0.4838081,0.3608117,14.47456,5.238585,165.5167,0.3179675,0.4185873,0.138251,22.30606,48.86359,199.0529,-0.1054446,0.7551902,0.05400884,314.0836,14.69892,160.1315,0.09397669,0.7450743,0.01539463,327.9215,24.48207,201.649
66,-0.01676124,1.346886,-0.1612385,0.9089905,326.2906,352.3873,-0.09318762,1.27674,-0.1622247,71.54041,36.0703,125.2281,0.05598144,1.276121,-0.1640578,69.96731,324.6432,251.1761,-0.386379,1.289547,0.07688533,12.33594,76.39303,25.60482,0.1338026,1.259008,0.1514037,20.67416,247.3239,326.2406,-0.3759115,1.085173,-0.03715496,7.977645,70.27206,28.24846,0.2250258,1.076816,0.03583999,13.30548,248.73,323.0575,-0.2732945,0.1273046,0.2795445,287.0363,10.73313,175.3739,0.2954857,0.08352362,-0.04522454,287.6295,51.24335,182.7435,-0.1709612,0.4833357,0.3694198,15.51246,5.224092,165.7666,0.3133262,0.4156617,0.1414853,22.25978,49.00426,199.8016,-0.1100875,0.7540957,0.06117056,313.8246,14.95313,160.5152,0.08930136,0.7435567,0.02250197,328.5308,24.32253,201.9759
67,-0.02040191,1.34492,-0.1516216,0.5667608,326.1142,352.2231,-0.09704311,1.275045,-0.1528486,71.79161,36.25882,125.5174,0.05212361,1.273877,-0.1546033,69.96432,323.3414,249.748,-0.392188,1.281394,0.08900058,12.39991,76.62527,27.62994,0.1245485,1.252387,0.1625837,20.59108,246.1134,325.0486,-0.3798988,1.081074,-0.03184736,8.25645,70.34818,30.22782,0.2185315,1.072937,0.04495997,13.2493,247.6729,321.9088,-0.2728883,0.1321727,0.2838514,289.5463,4.533102,181.5143,0.2940691,0.08167958,-0.04538235,287.6406,51.17261,182.8441,-0.1707314,0.4858947,0.3826064,16.90319,5.127949,165.8912,0.3092188,0.4122504,0.1443226,22.26057,49.24883,200.5384,-0.1153069,0.7516829,0.06904778,312.7924,15.60103,160.6089,0.08396673,0.7409107,0.02985306,329.0479,24.32993,202.4165
68,-0.02290181,1.340974,-0.1429312,0.1384929,325.8493,352.0718,-0.0998655,1.271554,-0.1442956,71.96465,35.66846,125.1444,0.04929436,1.269482,-0.1457767,69.64199,321.7356,248.2138,-0.3988054,1.272284,0.09765851,12.79642,76.27929,29.46647,0.1149283,1.246158,0.1730926,20.63543,244.8943,324.525,-0.3847824,1.075942,-0.02937218,8.85084,69.85965,31.98443,0.211793,1.06799,0.05585755,13.305,246.5196,321.4058,-0.2741141,0.1417149,0.2897523,294.5636,357.8671,188.1106,0.292474,0.07957028,-0.04681137,287.7672,51.40324,182.6115,-0.169978,0.4914086,0.4001054,18.76925,4.894716,165.6711,0.3071717,0.4084299,0.1458799,22.40611,49.8054,201.1623,-0.1205238,0.7478989,0.07792352,311.119,16.92781,160.1087,0.07839285,0.7365867,0.03710146,329.3054,24.83372,202.9935
69,-0.02514445,1.334607,-0.134335,359.5921,325.5632,351.9508,-0.1027033,1.265986,-0.1354924,72.06895,33.99968,123.6785,0.04642793,1.262347,-0.13683,68.95746,320.2759,246.81,-0.4071341,1.262026,0.1037768,13.69241,75.37891,31.15351,0.1046696,1.239175,0.184072,20.69934,243.7756,324.3919,-0.3917759,1.069673,-0.02906977,9.929135,68.82217,33.53503,0.2039901,1.061345,0.06838921,13.35569,245.4277,321.2849,-0.2767669,0.1563837,0.2984889,300.3021,353.5099,192.902,0.2920703,0.07828009,-0.04922021,287.7602,51.15073,183.1262,-0.1691496,0.50023,0.4229719,21.1626,4.835169,165.2983,0.3074746,0.4049129,0.1471679,22.57841,50.89687,201.9668,-0.1264954,0.742677,0.08915428,308.7988,19.07217,158.8889,0.07165828,0.7302259,0.04508245,329.1027,25.84477,203.8655
70,-0.03024525,1.325511,-0.124281,358.9874,325.2254,351.9361,-0.1084769,1.257806,-0.1243645,72.01587,32.133,121.6132,0.0405876,1.252387,-0.1267268,67.96889,319.3253,245.4305,-0.4169999,1.249926,0.111302,15.04358,74.54524,32.49673,0.0930764,1.229781,0.1962735,20.5603,243.0906,324.3044,-0.4021015,1.061116,-0.02658281,11.42338,67.8659,34.69115,0.1934679,1.05208,0.08131872,13.22244,244.7458,321.1938,-0.2821764,0.1758,0.3095873,306.7804,351.4225,196.4248,0.2922509,0.0783779,-0.05294025,287.7558,50.39104,184.2465,-0.1691324,0.5110816,0.4514151,24.32701,5.249574,164.8547,0.3103414,0.4021975,0.1478285,22.81178,52.64394,202.93,-0.1341717,0.7357462,0.1045178,306.1227,22.24767,156.7546,0.06263741,0.7214722,0.05527696,328.3662,27.56731,205.2365
71,-0.04135587,1.314804,-0.1111849,358.4051,324.7658,352.121,-0.1199942,1.247661,-0.1089316,71.84727,31.7071,120.2027,0.02893655,1.24115,-0.1146213,67.00716,319.2498,244.0125,-0.4282244,1.235547,0.1227713,17.01686,74.2401,33.30776,0.08026471,1.217954,0.2095059,20.24712,243.1559,323.9854,-0.4175623,1.049488,-0.01918641,13.4751,67.45379,35.24611,0.179878,1.040835,0.09298705,12.9216,244.8443,320.8752,-0.2911782,0.1941693,0.3246484,312.0776,352.8522,197.4029,0.2931155,0.0789714,-0.05738969,287.8507,49.84129,185.0317,-0.171334,0.5199726,0.4821202,27.50906,6.297816,164.5035,0.3151125,0.4010793,0.1457288,22.70957,54.89519,203.7334,-0.1438286,0.7272348,0.1239024,303.8123,26.14009,153.8942,0.05094457,0.7108957,0.06770014,327.1643,30.08395,207.1961
72,-0.05989884,1.305054,-0.09363068,358.1313,324.1939,352.9864,-0.1383208,1.238005,-0.08749128,71.79657,33.565,119.9314,0.01019762,1.23125,-0.09981207,66.59038,321.1256,243.2633,-0.4413823,1.223612,0.1394119,19.70667,74.20877,32.91191,0.06625056,1.205475,0.2231008,20.31828,243.9247,323.0023,-0.4396662,1.038176,-0.003746293,16.09872,67.36201,34.52845,0.1650411,1.030829,0.1022295,13.0238,245.7375,319.9296,-0.3045425,0.2051587,0.3468982,313.9946,356.3172,195.5816,0.2951502,0.08011399,-0.06377857,287.921,48.62787,186.6684,-0.1771075,0.5240831,0.5122926,29.41967,7.084614,163.8448,0.3184183,0.4021645,0.1392892,21.81074,57.4463,204.5765,-0.1555734,0.7187285,0.1466649,302.541,30.23421,150.7427,0.03616878,0.7002372,0.08143283,325.7963,33.09815,209.6141
73,-0.0859829,1.29804,-0.07004213,358.4523,323.764,354.563,-0.1633208,1.230813,-0.05849291,72.11765,37.61283,120.3882,-0.01601848,1.224253,-0.08116776,67.05495,325.617,243.6825,-0.4598046,1.219241,0.167292,22.48203,73.82516,31.25087,0.0499027,1.194115,0.2366619,21.3106,245.1298,321.1935,-0.4686645,1.032189,0.02652062,18.66346,66.99024,32.56783,0.1495759,1.024668,0.1092902,14.07495,247.1842,318.2248,-0.3233532,0.2052654,0.3802885,312.3447,0.1750153,190.5328,0.2975639,0.08147492,-0.07175051,287.9587,47.67194,188.18,-0.1868016,0.522686,0.5412409,28.93188,6.539091,162.0729,0.3174217,0.4057816,0.1280625,19.84305,60.02488,205.3257,-0.1691216,0.7111994,0.1722092,302.5366,34.146,147.6775,0.01820575,0.6908783,0.09567328,324.3805,36.56197,212.2215
74,-0.1201329,1.292942,-0.03845792,359.326,323.4198,356.7128,-0.1952499,1.225388,-0.02047924,72.90059,43.43785,121.1404,-0.05066774,1.219263,-0.05672324,68.5338,333.1678,245.7629,-0.4904858,1.222872,0.2171587,23.64314,72.58851,29.39323,0.02714049,1.182709,0.249829,23.69603,246.0319,318.44,-0.5033959,1.032976,0.08056966,19.61088,65.85141,30.62838,0.1316327,1.022053,0.1151381,16.56024,248.4703,315.6863,-0.3493129,0.1940074,0.4285123,308.1704,5.723829,181.0467,0.3029905,0.0849909,-0.08140168,287.7283,45.42212,190.9229,-0.2027038,0.5161856,0.5699857,25.49011,4.952889,159.4437,0.3108655,0.4117921,0.1151521,16.76549,62.2618,206.5176,-0.1847088,0.7030992,0.2001564,303.4706,37.43789,144.7965,-0.003094278,0.6824784,0.1109758,323.0022,39.74802,215.1589
75,-0.1606925,1.288385,-0.002248675,0.2635657,322.9333,359.0696,-0.2324273,1.220338,0.02256504,73.67012,49.29115,121.0228,-0.09232109,1.215011,-0.02839594,70.15443,342.5898,248.683,-0.5402941,1.226761,0.3022075,20.06871,72.11861,31.9669,-0.002006374,1.167432,0.2597181,26.6666,246.3326,314.8573,-0.5361762,1.039456,0.161554,16.34419,65.34623,33.57229,0.1089377,1.018631,0.116818,19.68222,249.2853,312.427,-0.3801493,0.1742632,0.4877679,303.6878,13.58551,168.3438,0.3132209,0.09696227,-0.08694865,290.7656,38.12387,197.5143,-0.2261352,0.5052073,0.5976018,19.80418,3.555784,157.3324,0.3026734,0.4230492,0.1106636,13.92745,62.82633,208.263,-0.2010539,0.6935035,0.2288883,304.7746,38.90442,142.7464,-0.02493969,0.6764398,0.1286144,321.4398,41.13385,218.5865
76,-0.2099884,1.282873,0.03676657,1.019602,322.9062,1.278387,-0.2770322,1.213989,0.0688573,73.84135,53.80631,119.155,-0.1431804,1.210217,0.003095582,70.90776,351.9781,250.6164,-0.6047375,1.229586,0.4197555,12.0986,72.85336,39.38598,-0.03442346,1.144942,0.2658457,30.22323,246.8793,310.2862,-0.566554,1.057256,0.2657169,9.273944,65.86462,41.81174,0.08141153,1.011663,0.1119323,23.46537,250.5132,308.336,-0.4099032,0.1514058,0.552761,299.4413,20.51002,157.5267,0.3247783,0.115617,-0.0871612,295.8746,33.04515,201.9729,-0.2592903,0.493667,0.626794,13.30167,2.650083,157.3123,0.2894005,0.434467,0.1191821,11.62066,62.01878,211.4155,-0.2199312,0.6821501,0.2594261,305.1582,37.47446,142.1072,-0.0473567,0.6739845,0.1521246,321.3607,40.05046,222.2951
77,-0.2606398,1.27543,0.07362422,1.039581,323.2521,2.980984,-0.3230391,1.205789,0.112133,73.08329,55.76337,115.9786,-0.195293,1.203498,0.03512101,70.33045,358.705,250.8436,-0.6609815,1.224555,0.5408815,3.042175,74.3801,50.69668,-0.06229835,1.123306,0.2703224,34.37892,248.4468,306.5537,-0.5907322,1.087297,0.3645045,1.736932,67.02679,54.11504,0.05471851,1.003972,0.1061974,27.82707,252.7219,305.1736,-0.4356881,0.1343232,0.6072379,291.3665,20.65934,153.8693,0.3304295,0.1351274,-0.07586734,302.4307,28.78459,206.8401,-0.2945651,0.4848693,0.6573332,8.329823,0.5002521,158.3428,0.2715557,0.4415504,0.1435257,10.54119,60.44085,215.2017,-0.2426847,0.6706404,0.2901388,304.069,34.16222,143.0852,-0.06949012,0.673807,0.1835749,323.1692,37.13218,225.5767
78,-0.308347,1.267627,0.1089793,359.8029,323.5569,3.855573,-0.3681754,1.197483,0.1514716,71.46992,55.1423,113.0641,-0.2430413,1.19627,0.07026114,68.91217,2.158922,250.7175,-0.6961959,1.217703,0.6403643,356.6897,75.98251,63.04327,-0.08925247,1.109626,0.2777331,37.40712,250.4557,305.5909,-0.6126971,1.126944,0.4411801,357.2332,68.41995,67.17873,0.02667114,0.9956882,0.1090608,30.92608,254.9831,304.5426,-0.4554552,0.1206067,0.6516078,284.8344,8.377735,165.0451,0.3261707,0.1554005,-0.05177742,309.9202,27.81181,210.7417,-0.3306404,0.4786457,0.6908134,5.807405,358.7234,160.7529,0.2480621,0.4439285,0.1851723,10.80532,59.0044,219.6393,-0.2723066,0.6613326,0.3230407,301.8516,28.83198,146.5776,-0.09356783,0.6750139,0.2269807,326.9244,32.90752,228.3006
79,-0.3335902,1.264127,0.1330686,357.7585,323.7477,3.345433,-0.3960071,1.193787,0.1734008,69.86856,50.26983,111.5701,-0.2653753,1.193108,0.101359,67.61972,359.2287,250.6108,-0.7102858,1.209943,0.6635169,357.3646,78.52729,63.72258,-0.1060134,1.115113,0.296189,39.0816,251.6604,309.7366,-0.6366638,1.12134,0.4595245,358.0563,70.9496,67.76404,0.01487343,0.9919078,0.137831,32.36241,255.7152,308.5126,-0.475724,0.1182872,0.6767219,285.0634,349.7349,184.9253,0.3099063,0.1675357,-0.01190242,318.1992,27.46538,213.5447,-0.3640329,0.4801599,0.7200942,6.241341,358.0649,162.7417,0.221705,0.4374093,0.2428194,13.60869,56.8745,223.2848,-0.3028158,0.6588678,0.350838,299.5599,23.25247,150.852,-0.1149589,0.6771493,0.2750897,331.7126,27.9006,228.9493
80,-0.335189,1.265027,0.1525059,355.1334,324.1577,2.00752,-0.4040364,1.193254,0.1805695,68.48853,42.18497,114.3004,-0.2615069,1.195524,0.1365771,67.27139,348.3253,251.1278,-0.7117018,1.202563,0.6181879,1.63124,81.4754,54.84099,-0.1127777,1.138074,0.3414741,42.3063,250.0219,317.455,-0.658606,1.079819,0.4258383,0.8847581,74.02417,58.3991,0.02738795,1.000934,0.2133465,35.23441,253.1,315.7885,-0.5030991,0.1249552,0.6857046,286.2573,350.1672,186.2035,0.2775363,0.1725462,0.04198062,330.0772,21.60299,216.6404,-0.4015335,0.4876053,0.7446719,8.664068,357.9302,164.2253,0.185746,0.4187244,0.3185044,21.12503,52.58306,226.2198,-0.3345111,0.6618721,0.3743029,297.5243,17.05766,155.3916,-0.1367188,0.6789927,0.3301744,337.7625,21.32809,227.2917
