Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
88,-1.906184,1.500945,-0.6939995,17.93762,253.5449,353.6674,-1.858778,1.448566,-0.7678146,66.141,19.16406,217.8637,-1.888611,1.426552,-0.6233137,54.50147,145.9956,156.937,-2.01617,1.151823,-1.212038,51.25795,311.7857,67.65385,-1.998638,0.9914335,-0.2205478,17.73209,133.2834,179.5723,-1.841422,1.245854,-1.08752,43.31023,348.9282,123.4773,-1.902588,1.185277,-0.3103802,34.14226,134.8433,180.9874,-1.958329,0.2538553,-1.254272,297.1467,242.6983,173.8367,-1.312142,0.2832362,-0.7837756,323.498,270.9915,185.3052,-1.889912,0.5880281,-1.084109,344.029,260.4721,155.7618,-1.639314,0.4792776,-0.7791924,57.12429,248.7735,161.2314,-1.744892,0.9241282,-0.8890707,338.4873,273.6024,150.5758,-1.778384,0.8613938,-0.6985322,16.93259,256.467,164.4745
89,-1.900881,1.520178,-0.6898121,17.93762,258.1648,353.6674,-1.859574,1.467799,-0.7672057,66.14099,23.78392,217.8637,-1.877671,1.445785,-0.6207714,54.50148,150.6155,156.937,-2.052235,1.171056,-1.197309,51.25795,316.4055,67.65385,-1.9549,1.010666,-0.2104521,17.73209,137.9032,179.5723,-1.868025,1.265087,-1.08727,43.31023,353.5481,123.4773,-1.866398,1.204509,-0.3077289,34.14225,139.4631,180.9874,-1.997983,0.2730884,-1.244065,297.1467,247.3182,173.8367,-1.316001,0.3024693,-0.8271433,323.498,275.6114,185.3052,-1.916083,0.6072611,-1.079965,344.029,265.092,155.7618,-1.64174,0.4985106,-0.7962232,57.12431,253.3934,161.2314,-1.755825,0.9433612,-0.8972408,338.4873,278.2222,150.5758,-1.773861,0.8806269,-0.7046237,16.93259,261.0869,164.4745
90,-1.89324,1.536051,-0.6850684,17.93762,263.2862,353.6674,-1.859007,1.483672,-0.7658403,66.14098,28.90534,217.8637,-1.86396,1.461658,-0.6183751,54.5015,155.7369,156.937,-2.089292,1.186929,-1.177028,51.25797,321.5269,67.65385,-1.904253,1.026539,-0.2028,17.73209,143.0247,179.5723,-1.895996,1.28096,-1.083872,43.31024,358.6695,123.4773,-1.824788,1.220382,-0.3075887,34.14225,144.5846,180.9874,-2.039431,0.2889612,-1.22844,297.1467,252.4396,173.8367,-1.322954,0.3183421,-0.8740616,323.498,280.7328,185.3052,-1.94321,0.623134,-1.072306,344.029,270.2134,155.7618,-1.644633,0.5143834,-0.8141873,57.12431,258.5148,161.2314,-1.76728,0.9592341,-0.9046175,338.4873,283.3436,150.5758,-1.768049,0.8964997,-0.7111595,16.93259,266.2083,164.4745
91,-1.884932,1.551169,-0.6811597,17.93762,268.3344,353.6674,-1.857939,1.49879,-0.7646307,66.14098,33.95356,217.8637,-1.849898,1.476776,-0.6173016,54.50148,160.7851,156.937,-2.123513,1.202047,-1.15396,51.25795,326.5752,67.65385,-1.853466,1.041658,-0.199793,17.73209,148.0729,179.5723,-1.922769,1.296079,-1.078174,43.31023,3.717703,123.4773,-1.783529,1.235501,-0.3111677,34.14225,149.6328,180.9874,-2.07837,0.3040797,-1.20956,297.1467,257.4878,173.8367,-1.333488,0.3334605,-0.9196017,323.498,285.781,185.3052,-1.968782,0.6382524,-1.062499,344.029,275.2616,155.7618,-1.648651,0.5295019,-0.8316537,57.12431,263.563,161.2314,-1.778779,0.9743525,-0.910941,338.4873,288.3918,150.5758,-1.762523,0.9116181,-0.7181656,16.93259,271.2565,164.4745
92,-1.876949,1.560158,-0.6784215,17.93762,272.9039,353.6674,-1.856692,1.507779,-0.7637776,66.14097,38.5231,217.8637,-1.836938,1.485765,-0.6175574,54.5015,165.3547,156.937,-2.152439,1.211036,-1.130711,51.25795,331.1447,67.65385,-1.807232,1.050647,-0.2010916,17.73209,152.6424,179.5723,-1.946295,1.305067,-1.07116,43.31023,8.287254,123.4773,-1.746391,1.24449,-0.3176841,34.14225,154.2023,180.9874,-2.111868,0.3130684,-1.189731,297.1467,262.0574,173.8367,-1.346254,0.3424492,-0.9600384,323.498,290.3506,185.3052,-1.990913,0.6472412,-1.051868,344.029,279.8312,155.7618,-1.653408,0.5384906,-0.8472614,57.12431,268.1325,161.2314,-1.78944,0.9833412,-0.9159295,338.4873,292.9614,150.5758,-1.757877,0.9206069,-0.7250619,16.93259,275.826,164.4745
93,-1.868519,1.568912,-0.6764514,17.93762,277.4844,353.6674,-1.855143,1.516533,-0.7631526,66.14098,43.10352,217.8637,-1.823776,1.494519,-0.618977,54.50146,169.9351,156.937,-2.179249,1.21979,-1.105297,51.25797,335.7252,67.65385,-1.760906,1.0594,-0.2062136,17.73209,157.2228,179.5723,-1.969008,1.313821,-1.062397,43.31023,12.86768,123.4773,-1.709571,1.253243,-0.3272923,34.14225,158.7827,180.9874,-2.143521,0.3218222,-1.167368,297.1467,266.6378,173.8367,-1.362009,0.3512031,-0.9995494,323.498,294.931,185.3052,-2.011943,0.655995,-1.039604,344.029,284.4116,155.7618,-1.659176,0.5472444,-0.8626037,57.12431,272.713,161.2314,-1.800257,0.9920951,-0.9201893,338.4873,297.5418,150.5758,-1.753552,0.9293607,-0.7324518,16.9326,280.4065,164.4745
94,-1.859862,1.57254,-0.6752642,17.93762,281.8715,353.6674,-1.853158,1.520161,-0.7627346,66.14098,47.49061,217.8637,-1.810853,1.498147,-0.6213808,54.50148,174.3222,156.937,-2.202486,1.223418,-1.079084,51.25795,340.1122,67.65385,-1.716594,1.063029,-0.2146359,17.73209,161.6099,179.5723,-1.989579,1.317449,-1.052393,43.31024,17.25476,123.4773,-1.674671,1.256872,-0.3392867,34.14225,163.1698,180.9874,-2.171611,0.3254504,-1.143706,297.1467,271.0249,173.8367,-1.379551,0.3548312,-1.036161,323.498,299.3181,185.3052,-2.030644,0.6596231,-1.026382,344.029,288.7987,155.7618,-1.665372,0.5508726,-0.8768846,57.12431,277.1,161.2314,-1.810444,0.9957232,-0.9235095,338.4873,301.9289,150.5758,-1.749516,0.9329888,-0.7398948,16.93259,284.7935,164.4745
95,-1.850249,1.57598,-0.6748346,17.93762,286.5761,353.6674,-1.850741,1.523601,-0.7625601,66.141,52.1953,217.8637,-1.796985,1.501587,-0.6251525,54.50148,179.0269,156.937,-2.224839,1.226858,-1.049191,51.25795,344.8169,67.65385,-1.669683,1.066469,-0.2275092,17.73209,166.3146,179.5723,-2.010461,1.32089,-1.040053,43.31024,21.95946,123.4773,-1.638125,1.260312,-0.3551786,34.14225,167.8745,180.9874,-2.199368,0.3288908,-1.116128,297.1467,275.7296,173.8367,-1.401157,0.3582717,-1.07391,323.498,304.0228,185.3052,-2.049254,0.6630636,-1.010761,344.029,293.5034,155.7618,-1.672951,0.554313,-0.8917277,57.12431,281.8047,161.2314,-1.821358,0.9991636,-0.9262968,338.4873,306.6336,150.5758,-1.745575,0.9364293,-0.748298,16.93259,289.4982,164.4745
96,-1.841254,1.574039,-0.6750863,17.93762,290.6153,353.6674,-1.847925,1.52166,-0.7625592,66.14097,56.23449,217.8638,-1.784624,1.499646,-0.6292794,54.5015,183.066,156.937,-2.241284,1.224917,-1.022128,51.25796,348.8561,67.65385,-1.629628,1.064528,-0.2415907,17.73209,170.3538,179.5723,-2.026794,1.318948,-1.028112,43.31023,25.99862,123.4773,-1.607141,1.258371,-0.371166,34.14225,171.9137,180.9874,-2.220591,0.3269493,-1.090693,297.1467,279.7687,173.8367,-1.421389,0.3563302,-1.104804,323.498,308.0619,185.3052,-2.063428,0.6611221,-0.9961612,344.029,297.5425,155.7618,-1.679675,0.5523715,-0.9039293,57.1243,285.8439,161.2314,-1.830148,0.9972222,-0.9279588,338.4873,310.6728,150.5758,-1.742016,0.9344878,-0.7557403,16.93259,293.5374,164.4745
97,-1.83208,1.572012,-0.6760177,17.93762,294.6713,353.6674,-1.84492,1.519633,-0.7627997,66.141,60.29046,217.8637,-1.772351,1.497619,-0.634331,54.50148,187.122,156.937,-2.255654,1.22289,-0.9938954,51.25796,352.9121,67.65385,-1.590322,1.062501,-0.2585765,17.73209,174.4098,179.5723,-2.042124,1.316921,-1.015036,43.31024,30.05461,123.4773,-1.577056,1.256344,-0.3894176,34.14226,175.9697,180.9874,-2.239862,0.3249224,-1.063752,297.1467,283.8247,173.8367,-1.44366,0.3543033,-1.134357,323.498,312.1179,185.3052,-2.076407,0.6590952,-0.9805739,344.029,301.5985,155.7618,-1.687091,0.5503446,-0.9157163,57.1243,289.8999,161.2314,-1.838887,0.9951953,-0.9290425,338.4873,314.7288,150.5758,-1.738794,0.9324609,-0.763489,16.9326,297.5934,164.4745
98,-1.822045,1.564864,-0.6768596,17.93762,298.8653,353.6674,-1.841199,1.512485,-0.7624702,66.14098,64.48449,217.8637,-1.759428,1.490471,-0.6396527,54.50148,191.316,156.937,-2.267733,1.215742,-0.9629084,51.25797,357.1061,67.65385,-1.550406,1.055353,-0.278217,17.73209,178.6038,179.5723,-2.056322,1.309773,-0.9996088,43.31023,34.24863,123.4773,-1.546745,1.249196,-0.4096779,34.14225,180.1637,180.9874,-2.257093,0.3177744,-1.033733,297.1467,288.0187,173.8367,-1.468186,0.3471553,-1.162378,323.498,316.312,185.3052,-2.087992,0.6519472,-0.9627316,344.029,305.7925,155.7618,-1.694975,0.5431967,-0.9265199,57.12431,294.0939,161.2314,-1.84734,0.9880472,-0.9287089,338.4873,318.9228,150.5758,-1.735407,0.9253129,-0.770919,16.93259,301.7874,164.4745
99,-1.812777,1.557962,-0.6782258,17.93762,302.7119,353.6674,-1.83763,1.505582,-0.7623587,66.141,68.33104,217.8637,-1.747804,1.483568,-0.6453035,54.50149,195.1626,156.937,-2.27665,1.208839,-0.9337315,51.25797,0.9526564,67.65385,-1.515006,1.04845,-0.298704,17.73209,182.4503,179.5723,-2.068177,1.302871,-0.9845316,43.31024,38.09518,123.4773,-1.520172,1.242293,-0.4301145,34.14225,184.0102,180.9874,-2.270785,0.310872,-1.00511,297.1467,291.8653,173.8367,-1.492285,0.3402528,-1.186389,323.498,320.1585,185.3052,-2.097302,0.6450447,-0.9456129,344.029,309.6391,155.7618,-1.702741,0.5362942,-0.9358482,57.12431,297.9405,161.2314,-1.854909,0.9811448,-0.9278109,338.4873,322.7693,150.5758,-1.732643,0.9184104,-0.7778854,16.93259,305.634,164.4745
100,-1.803574,1.546814,-0.6792322,17.93762,306.2077,353.6674,-1.833511,1.494435,-0.7616931,66.14101,71.82686,217.8637,-1.736715,1.472421,-0.6503328,54.50149,198.6584,156.937,-2.282163,1.197692,-0.9059775,51.25797,4.448465,67.65385,-1.483216,1.037303,-0.3185734,17.73209,185.9462,179.5723,-2.077176,1.291723,-0.9693949,43.31023,41.591,123.4773,-1.496385,1.231146,-0.4494243,34.14225,187.5061,180.9874,-2.280662,0.2997245,-0.9775811,297.1467,295.3611,173.8367,-1.514664,0.3291054,-1.205992,323.498,323.6543,185.3052,-2.103873,0.6338973,-0.9287727,344.029,313.1349,155.7618,-1.709451,0.5251467,-0.9430847,57.12431,301.4363,161.2314,-1.860847,0.9699974,-0.9257838,338.4873,326.2651,150.5758,-1.729666,0.907263,-0.7835926,16.93259,309.1298,164.4745
101,-1.794032,1.535099,-0.6808029,17.93762,309.8406,353.6674,-1.829134,1.48272,-0.7612011,66.14101,75.45975,217.8637,-1.725476,1.460706,-0.656198,54.50148,202.2913,156.937,-2.286027,1.185977,-0.8767675,51.25796,8.081361,67.65385,-1.451465,1.025588,-0.3411678,17.73209,189.579,179.5723,-2.085469,1.280009,-0.9530461,43.31024,45.22388,123.4773,-1.472899,1.219431,-0.4709214,34.14225,191.1389,180.9874,-2.289066,0.2880097,-0.9483224,297.1467,298.994,173.8367,-1.53908,0.3173906,-1.22481,323.498,327.2872,185.3052,-2.10954,0.6221825,-0.9108139,344.029,316.7678,155.7618,-1.716817,0.5134319,-0.9500892,57.1243,305.0692,161.2314,-1.866812,0.9582825,-0.9232301,338.4873,329.898,150.5758,-1.726886,0.8955482,-0.7896366,16.93259,312.7627,164.4745
102,-1.78914,1.528014,-0.6817668,17.93762,311.3876,353.6674,-1.826399,1.475635,-0.7611881,66.14102,77.00674,217.8637,-1.719944,1.453621,-0.6590217,54.50149,203.8383,156.937,-2.286246,1.178892,-0.8643776,51.25796,9.62836,67.65385,-1.437528,1.018503,-0.3515038,17.73209,191.126,179.5723,-2.087821,1.272924,-0.9460429,43.31023,46.77089,123.4773,-1.462458,1.212346,-0.4806314,34.14225,192.6859,180.9874,-2.291215,0.2809248,-0.9358244,297.1467,300.541,173.8367,-1.548967,0.3103057,-1.232459,323.498,328.8342,185.3052,-2.110742,0.6150975,-0.9031762,344.029,318.3148,155.7618,-1.719223,0.506347,-0.9530395,57.12431,306.6162,161.2314,-1.868438,0.9511976,-0.9221408,338.4873,331.445,150.5758,-1.724956,0.8884633,-0.7923736,16.93259,314.3097,164.4745
103,-1.843703,1.521777,-0.8019993,27.59991,319.0757,356.9036,-1.872393,1.459984,-0.8812829,59.74704,81.45205,216.2519,-1.764377,1.463079,-0.7784339,58.19517,194.3871,145.5274,-2.279765,1.123344,-0.9143139,38.22454,93.71454,115.3793,-1.693182,1.163529,-0.3697993,44.33659,187.3467,219.6315,-2.15069,1.257844,-1.056205,42.65253,87.94603,141.3159,-1.546983,1.279983,-0.5109901,47.13474,185.8796,223.0464,-1.999251,0.1618653,-0.9287213,317.4879,277.1066,183.1886,-1.786772,0.2189536,-0.4512516,306.4903,342.7727,156.4206,-2.000582,0.541029,-0.8894665,2.676224,294.8809,174.7241,-1.756356,0.5721371,-0.5920733,340.8048,316.4027,191.352,-1.817459,0.9067521,-0.9583626,333.2543,310.2291,170.8902,-1.671833,0.9103314,-0.8164383,327.732,312.3089,195.2482
104,-1.843703,1.521777,-0.8019993,27.59991,319.0757,356.9036,-1.872393,1.459984,-0.8812829,59.74704,81.45205,216.2519,-1.764377,1.463079,-0.7784339,58.19517,194.3871,145.5274,-2.279765,1.123344,-0.9143139,38.22454,93.71454,115.3793,-1.693182,1.163529,-0.3697993,44.33659,187.3467,219.6315,-2.15069,1.257844,-1.056205,42.65253,87.94603,141.3159,-1.546983,1.279983,-0.5109901,47.13474,185.8796,223.0464,-1.999251,0.1618653,-0.9287213,317.4879,277.1066,183.1886,-1.786772,0.2189536,-0.4512516,306.4903,342.7727,156.4206,-2.000582,0.541029,-0.8894665,2.676224,294.8809,174.7241,-1.756356,0.5721371,-0.5920733,340.8048,316.4027,191.352,-1.817459,0.9067521,-0.9583626,333.2543,310.2291,170.8902,-1.671833,0.9103314,-0.8164383,327.732,312.3089,195.2482
105,-1.843703,1.521777,-0.8019993,27.59991,319.0757,356.9036,-1.872393,1.459984,-0.8812829,59.74704,81.45205,216.2519,-1.764377,1.463079,-0.7784339,58.19517,194.3871,145.5274,-2.279765,1.123344,-0.9143139,38.22454,93.71454,115.3793,-1.693182,1.163529,-0.3697993,44.33659,187.3467,219.6315,-2.15069,1.257844,-1.056205,42.65253,87.94603,141.3159,-1.546983,1.279983,-0.5109901,47.13474,185.8796,223.0464,-1.999251,0.1618653,-0.9287213,317.4879,277.1066,183.1886,-1.786772,0.2189536,-0.4512516,306.4903,342.7727,156.4206,-2.000582,0.541029,-0.8894665,2.676224,294.8809,174.7241,-1.756356,0.5721371,-0.5920733,340.8048,316.4027,191.352,-1.817459,0.9067521,-0.9583626,333.2543,310.2291,170.8902,-1.671833,0.9103314,-0.8164383,327.732,312.3089,195.2482
106,-1.843703,1.521777,-0.8019993,27.59991,319.0757,356.9036,-1.872393,1.459984,-0.8812829,59.74704,81.45205,216.2519,-1.764377,1.463079,-0.7784339,58.19517,194.3871,145.5274,-2.279765,1.123344,-0.9143139,38.22454,93.71454,115.3793,-1.693182,1.163529,-0.3697993,44.33659,187.3467,219.6315,-2.15069,1.257844,-1.056205,42.65253,87.94603,141.3159,-1.546983,1.279983,-0.5109901,47.13474,185.8796,223.0464,-1.999251,0.1618653,-0.9287213,317.4879,277.1066,183.1886,-1.786772,0.2189536,-0.4512516,306.4903,342.7727,156.4206,-2.000582,0.541029,-0.8894665,2.676224,294.8809,174.7241,-1.756356,0.5721371,-0.5920733,340.8048,316.4027,191.352,-1.817459,0.9067521,-0.9583626,333.2543,310.2291,170.8902,-1.671833,0.9103314,-0.8164383,327.732,312.3089,195.2482
107,-1.843703,1.521777,-0.8019993,27.59991,319.0757,356.9036,-1.872393,1.459984,-0.8812829,59.74704,81.45205,216.2519,-1.764377,1.463079,-0.7784339,58.19517,194.3871,145.5274,-2.279765,1.123344,-0.9143139,38.22454,93.71454,115.3793,-1.693182,1.163529,-0.3697993,44.33659,187.3467,219.6315,-2.15069,1.257844,-1.056205,42.65253,87.94603,141.3159,-1.546983,1.279983,-0.5109901,47.13474,185.8796,223.0464,-1.999251,0.1618653,-0.9287213,317.4879,277.1066,183.1886,-1.786772,0.2189536,-0.4512516,306.4903,342.7727,156.4206,-2.000582,0.541029,-0.8894665,2.676224,294.8809,174.7241,-1.756356,0.5721371,-0.5920733,340.8048,316.4027,191.352,-1.817459,0.9067521,-0.9583626,333.2543,310.2291,170.8902,-1.671833,0.9103314,-0.8164383,327.732,312.3089,195.2482
108,-1.819356,1.450621,-0.7809353,30.14656,323.0907,353.9874,-1.854568,1.39727,-0.8635645,60.05157,97.63918,228.707,-1.738992,1.389379,-0.769569,50.28502,198.3621,144.6394,-2.360337,1.098529,-0.9424794,43.28635,143.2569,182.068,-1.785399,1.014005,-0.4322305,44.19156,197.2497,241.4388,-2.165042,1.223529,-0.9759212,54.57626,127.2251,202.9941,-1.616035,1.126425,-0.5486271,36,191.0803,233.6141,-1.972293,0.1242578,-0.9394623,305.7538,289.3264,174.4642,-1.468432,0.196019,-0.448437,300.6981,331.8216,199.9705,-2.01031,0.5005168,-0.8915919,8.338482,295.9868,176.0328,-1.570349,0.5259556,-0.6104535,345.2733,329.1132,206.5734,-1.801762,0.8481014,-0.9794929,328.5392,312.8508,169.2465,-1.638494,0.8512326,-0.8582647,336.5365,318.698,211.2005
109,-1.813972,1.446668,-0.7772911,30.80121,321.9026,353.226,-1.847286,1.394846,-0.8618009,60.21318,99.16102,231.4121,-1.734018,1.385197,-0.7651957,48.9142,196.7863,144.8745,-2.367634,1.123704,-0.9567425,38.6386,145.5987,192.8316,-1.822158,1.014239,-0.444016,43.23697,198.1759,249.245,-2.162597,1.235128,-0.977435,55.51175,133.8523,212.8643,-1.638545,1.117054,-0.5469048,34.41723,189.7107,237.8552,-1.972345,0.1234223,-0.9394827,305.7474,289.2993,174.5014,-1.416988,0.1994936,-0.4660234,303.1203,330.763,204.8668,-2.001459,0.5007842,-0.8941159,6.969302,296.1515,175.8041,-1.540824,0.5268917,-0.617581,347.5924,330.8458,208.4956,-1.790405,0.8467625,-0.9823724,328.256,313.3565,168.7771,-1.62646,0.8505361,-0.8620806,338.2664,319.1707,212.8137
110,-1.806932,1.446634,-0.7711678,31.81221,320.0807,352.2794,-1.837546,1.396704,-0.8579359,60.38694,100.6366,234.6306,-1.727515,1.384892,-0.7578921,47.84955,194.2252,144.7895,-2.372932,1.164236,-0.9700197,42.61436,154.9382,201.4716,-1.860574,1.033892,-0.4551187,39.84887,199.6753,258.7972,-2.158705,1.258214,-0.9826077,56.97058,141.0175,222.6115,-1.658174,1.116578,-0.5391884,32.55271,188.6202,245.2424,-1.975109,0.1225418,-0.9405417,305.7078,289.9166,174.4141,-1.363552,0.2027021,-0.4945639,307.3028,329.7284,207.8318,-1.982653,0.5012783,-0.8980021,3.978537,297.5124,174.8459,-1.507162,0.5293608,-0.6293409,350.7916,332.4153,209.8226,-1.775007,0.8498349,-0.9841741,329.1803,314.8772,168.111,-1.610445,0.8545816,-0.8647625,340.4565,320.3711,213.648
111,-1.800215,1.446612,-0.7651458,32.80539,318.2445,351.3019,-1.828126,1.3986,-0.8540021,60.50478,102.1316,237.8335,-1.721365,1.384568,-0.750753,46.83658,191.7618,144.7737,-2.374991,1.205745,-0.9808277,45.42755,166.4876,210.8499,-1.893865,1.056751,-0.4693916,35.81547,200.2456,267.3684,-2.153535,1.281926,-0.9869505,57.70711,148.6205,232.5064,-1.676823,1.117321,-0.5333816,30.55448,187.3353,252.5265,-1.977129,0.1224628,-0.939605,305.718,290.3261,174.7451,-1.312767,0.207969,-0.5234762,311.5126,329.1381,210.0921,-1.963498,0.5015234,-0.9017215,0.9842238,299.0969,174.0173,-1.474572,0.5327221,-0.6411592,353.9017,333.9575,211.1032,-1.759908,0.8529921,-0.9857137,330.2072,316.397,167.5384,-1.594785,0.8588296,-0.8671284,342.5767,321.5807,214.4658
112,-1.789898,1.449154,-0.7585655,33.66555,316.7537,350.5271,-1.815864,1.402516,-0.848789,60.76457,103.0021,240.0082,-1.711595,1.386756,-0.7432678,46.27495,190.1853,145.0393,-2.37072,1.245528,-0.9831468,45.98984,175.0119,220.2827,-1.914384,1.090946,-0.47882,31.8735,201.0814,275.6605,-2.144252,1.305414,-0.9861961,57.94853,155.7917,241.2041,-1.687069,1.125093,-0.5239035,29.49973,186.4361,260.3584,-1.974448,0.1242104,-0.9432603,304.1086,291.7464,174.1764,-1.265594,0.2134801,-0.558252,316.6381,328.1292,211.0663,-1.940256,0.5021065,-0.9067463,358.4561,301.3711,172.6182,-1.445335,0.537519,-0.6487319,358.2436,336.11,211.7971,-1.742126,0.857613,-0.9867086,331.6731,318.2208,166.834,-1.577922,0.8641489,-0.86689,343.9349,322.9095,214.9236
113,-1.779757,1.451444,-0.7521806,34.50026,315.2813,349.7496,-1.803819,1.406157,-0.8436641,61.00105,103.8907,242.155,-1.702008,1.388686,-0.7360333,45.73725,188.6982,145.3412,-2.364104,1.28488,-0.9839179,45.35294,183.3691,229.4374,-1.929546,1.12595,-0.4907184,27.68834,200.8074,283.1113,-2.133929,1.328501,-0.9846501,57.55212,162.8402,249.6934,-1.696779,1.133348,-0.5159259,28.45023,185.1999,267.9417,-1.970022,0.1265658,-0.944322,302.5421,292.8445,174.1871,-1.221491,0.2212228,-0.593351,321.6643,327.6208,211.224,-1.917054,0.5026505,-0.9117265,356.0667,303.8252,171.4666,-1.416661,0.5429416,-0.6558042,2.515506,338.3006,212.4082,-1.724522,0.8620912,-0.9876744,333.1462,319.969,166.252,-1.561316,0.8693233,-0.8665386,345.2021,324.1808,215.4811
114,-1.767693,1.453041,-0.7456911,35.13875,314.2194,349.0931,-1.790328,1.408687,-0.8380712,61.14276,104.6634,243.9845,-1.690327,1.390121,-0.7289366,45.50554,187.4245,145.4421,-2.353097,1.315987,-0.9819257,44.14365,188.3043,237.9189,-1.933254,1.158425,-0.4957321,22.97242,199.8222,289.7798,-2.120822,1.346506,-0.9812951,57.19928,168.0811,256.0855,-1.699764,1.142943,-0.5063644,27.30036,184.5665,274.2655,-1.963625,0.1306273,-0.9467174,299.4853,293.842,174.0684,-1.180887,0.2297554,-0.6268439,326.4983,329.2397,210.2198,-1.895527,0.5042998,-0.9144757,354.553,306.4405,169.9705,-1.390287,0.5466868,-0.6614925,6.732245,340.4524,213.2113,-1.706366,0.8660517,-0.9878756,334.3423,322.2904,165.371,-1.543696,0.8730291,-0.8660057,346.442,324.8024,215.9266
115,-1.75458,1.454422,-0.7388061,35.80398,313.0693,348.3611,-1.775693,1.411075,-0.8321065,61.3934,106.1353,246.4944,-1.677643,1.391313,-0.7214237,45.26404,186.0889,145.5767,-2.340038,1.351148,-0.9775316,42.08368,193.4307,246.827,-1.933272,1.192912,-0.5026884,17.93621,197.6781,296.5487,-2.106302,1.366954,-0.9764758,56.27943,173.9264,263.0196,-1.70245,1.153398,-0.4972053,26.04404,183.4366,280.8215,-1.955387,0.1352095,-0.9472553,296.1693,294.5064,174.5762,-1.139474,0.2412056,-0.6629531,331.652,331.1114,209.0902,-1.872494,0.5060805,-0.9174037,353.0617,309.381,168.5506,-1.362189,0.5508378,-0.6674616,11.20996,342.85,214.1532,-1.686815,0.8701659,-0.9881104,335.6366,324.7651,164.4963,-1.524711,0.8767805,-0.8654702,347.7589,325.4035,216.435
116,-1.741226,1.452066,-0.7317919,36.59043,312.5343,347.8409,-1.76149,1.409605,-0.8257646,61.11895,107.6705,248.652,-1.664113,1.389256,-0.7145947,45.02158,184.9439,145.0694,-2.326002,1.377983,-0.9727529,40.02085,193.5572,251.6208,-1.92495,1.21478,-0.5025626,14.29878,197.1698,301.9928,-2.091751,1.38061,-0.9710379,56.06305,178.6257,268.8492,-1.697752,1.159377,-0.4890591,25.26107,183.1943,285.1605,-1.94532,0.1388542,-0.9510331,292.7351,295.2736,174.9041,-1.102555,0.249495,-0.6931446,335.7701,334.0869,209.0098,-1.854051,0.5074048,-0.9171472,352.9406,311.675,166.9621,-1.335151,0.5512426,-0.6746501,14.28385,345.323,215.2823,-1.667838,0.8712239,-0.9878188,336.1745,327.0158,163.5109,-1.50572,0.8775308,-0.8651798,349.2119,325.907,216.752
117,-1.728105,1.449388,-0.7249501,37.37213,312.0284,347.3303,-1.747564,1.407808,-0.8195608,60.78909,109.1403,250.7125,-1.650786,1.386905,-0.7079712,44.7719,183.8335,144.5504,-2.310936,1.403636,-0.9667599,38.16012,193.3896,256.0995,-1.915097,1.235302,-0.5029542,10.7292,196.2568,307.1125,-2.076891,1.393467,-0.965018,55.64901,183.2186,274.4123,-1.692674,1.164967,-0.4817089,24.48118,182.7846,289.2643,-1.935345,0.1425123,-0.9543614,289.336,296.0063,175.3388,-1.067346,0.2591222,-0.722412,339.7271,337.0045,209.2495,-1.836061,0.5086166,-0.9167045,352.9293,313.9106,165.4156,-1.30859,0.5517757,-0.6817983,17.17091,347.8628,216.5795,-1.649183,0.8720675,-0.9875177,336.702,329.2015,162.5665,-1.487023,0.8780994,-0.8649209,350.647,326.3917,217.0829
