Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
144,-0.002756692,-0.04366781,0.03005528,0,352.2267,0,0.1054691,1.394411,-0.1110237,352.4283,351.7434,349.2967,0.01664927,1.345468,-0.1114375,62.56723,29.65605,122.343,0.1598295,1.307303,-0.0941751,30.55562,278.8167,227.8488,-0.4161123,1.063148,0.09547479,28.95662,91.97383,88.40063,0.1922366,1.150086,0.3947858,31.29778,309.5041,325.9724,-0.3507058,1.205757,-0.07850295,40.12798,109.6924,142.7626,0.3188762,1.10159,0.2037855,51.89585,252.1091,289.6024,-0.2577419,0.1420879,0.01709745,312.4545,346.1487,174.5063,0.06787045,0.1345153,-0.1636842,308.3719,24.77305,192.1961,-0.2187443,0.4466962,0.2429308,34.88667,347.7336,166.9479,0.1084019,0.3762529,0.1285736,48.96406,27.62463,195.1367,-0.1385451,0.8250109,0.09299648,339.2582,4.444385,167.2446,0.05917058,0.7836046,0.06941091,350.4161,13.09912,184.7795
145,-0.002391699,-0.04521802,0.02864075,0,351.5087,0,0.1106277,1.388941,-0.115712,351.3766,351.0647,348.8776,0.02130015,1.341143,-0.1169703,62.01962,25.98377,121.0178,0.1636321,1.301405,-0.09653345,30.1029,277.9556,231.1104,-0.4315822,1.061438,0.06075523,28.94065,85.52991,88.30092,0.1704734,1.183557,0.407255,29.20693,309.1545,328.9294,-0.3471876,1.200297,-0.108003,40.52042,102.407,141.235,0.3011024,1.117647,0.2243275,51.95561,256.4753,297.1661,-0.2608293,0.1423168,0.01459188,312.3638,348.6973,174.4785,0.06793977,0.135692,-0.1651106,308.5235,24.76773,192.2462,-0.2088528,0.4430978,0.2429271,35.82836,350.8448,166.7075,0.1138389,0.3749744,0.1283715,49.36259,29.07318,195.5873,-0.1411028,0.8262774,0.09933932,340.8593,7.847227,167.9316,0.05426373,0.7804929,0.06620426,349.3911,15.68196,185.6139
146,-0.002292124,-0.04741042,0.02734826,0,350.8935,0,0.1145026,1.382962,-0.1204709,350.3861,350.4467,348.5345,0.0247967,1.336035,-0.122465,61.48068,22.7056,119.6635,0.1663778,1.295194,-0.09918448,29.91972,277.4796,233.7838,-0.4454056,1.063969,0.03236313,29.18698,79.60382,87.14388,0.1532769,1.20944,0.4141487,27.46777,308.6662,330.8311,-0.3443701,1.196584,-0.1322231,41.34796,95.63271,138.9422,0.2854674,1.13046,0.2376312,51.28178,259.7057,302.6185,-0.2619711,0.1423908,0.01459207,312.2881,350.0108,174.5546,0.06784175,0.1360062,-0.1648328,308.5203,24.78091,192.1878,-0.2008766,0.440163,0.2446074,36.55091,352.9318,166.5083,0.1178264,0.3733122,0.1295851,49.69373,30.11347,195.8964,-0.1431563,0.8260888,0.1040235,341.6842,10.4722,168.5537,0.05003589,0.7769521,0.06371685,348.3392,17.62403,186.1852
147,-0.002192388,-0.04970984,0.02600071,0,350.253,0,0.1186153,1.376543,-0.1248779,349.3366,349.8252,348.1836,0.02853581,1.330514,-0.127622,60.84752,19.41144,118.3601,0.1692823,1.288584,-0.1014037,29.73444,277.0377,236.6,-0.457976,1.066175,0.001835704,29.26403,73.40046,85.87393,0.135152,1.236889,0.4186058,25.6763,307.9532,332.6087,-0.3401136,1.192165,-0.156653,42.01446,88.43826,136.3719,0.2686359,1.144838,0.2495519,50.23074,262.6016,307.9014,-0.2640443,0.142901,0.01357279,312.2851,351.4478,174.5138,0.06743757,0.1370956,-0.1660292,308.6516,24.80084,192.187,-0.193075,0.4370411,0.2454193,37.39293,355.0319,166.2226,0.1220079,0.3715357,0.1298668,50.17467,31.32695,196.3268,-0.145059,0.8258724,0.1092623,342.6335,13.1945,169.1849,0.04550488,0.7732102,0.06157226,347.3652,19.64715,186.8002
148,-0.001960697,-0.05184714,0.02445251,0,349.7012,0,0.1221972,1.370289,-0.1302506,348.376,349.2439,347.9753,0.03184588,1.324958,-0.1335589,60.13252,16.43752,116.9234,0.1718421,1.282312,-0.1046193,29.68089,276.9504,239.0328,-0.4696058,1.072754,-0.02313373,29.494,67.38586,83.43835,0.1210601,1.257483,0.4190349,24.14469,306.9674,333.6779,-0.3367275,1.189718,-0.1765819,42.92805,81.51965,132.9892,0.2550553,1.156214,0.2557549,49.04031,264.1525,311.262,-0.2645123,0.1436911,0.01393159,312.292,351.9956,174.5489,0.06769464,0.1377546,-0.1655117,308.5782,24.74134,192.226,-0.1868216,0.4350803,0.2470932,38.00367,356.3162,165.9547,0.1253376,0.3702153,0.1313618,50.49001,32.21662,196.683,-0.1464707,0.8255264,0.1130859,343.0894,15.22663,169.7045,0.04184567,0.7699693,0.06005175,346.4121,21.13867,187.2278
149,-0.001739025,-0.05377423,0.02302946,0,349.209,0,0.1254501,1.364526,-0.1349332,347.5026,348.734,347.8053,0.03487036,1.319806,-0.1387229,59.43332,13.87198,115.7093,0.174166,1.276586,-0.1073563,29.63413,276.9358,241.2271,-0.4789838,1.078772,-0.0461178,29.48604,61.93652,81.10173,0.1085746,1.275593,0.4178455,22.83469,305.9526,334.5462,-0.3331564,1.187263,-0.1939271,43.52402,75.13918,129.6936,0.2429264,1.166638,0.2598935,47.89882,265.1711,313.9297,-0.2653221,0.1446999,0.0138679,312.33,352.4861,174.5021,0.06771835,0.1387077,-0.1656085,308.5649,24.6982,192.2832,-0.1815122,0.4333858,0.2482697,38.58336,357.3752,165.6531,0.1282521,0.3690436,0.1323438,50.83085,33.06308,197.0469,-0.1476021,0.8252414,0.1166133,343.5138,17.01535,170.1503,0.03854632,0.7670678,0.05893439,345.6117,22.45631,187.6048
150,-0.001161736,-0.05554736,0.02125789,0,348.8586,0,0.1286165,1.359093,-0.1407626,346.6872,348.2744,347.7038,0.03783992,1.314836,-0.1447816,58.64238,11.68523,114.3721,0.1765472,1.271348,-0.1112524,29.60226,277.2541,242.9168,-0.4873871,1.088617,-0.06238622,29.49905,56.77066,77.79756,0.1013462,1.284252,0.4144632,21.74988,304.7317,334.9798,-0.3309902,1.186881,-0.2064968,44.21143,69.37053,125.8158,0.2363977,1.171733,0.2596366,47.13049,265.0587,314.9142,-0.2651744,0.1456431,0.01433434,312.3961,352.317,174.5236,0.06816246,0.139057,-0.165055,308.463,24.64528,192.3101,-0.1783576,0.4326561,0.2496941,38.90827,357.6837,165.3734,0.1303053,0.3681162,0.1335495,51.02999,33.56767,197.2836,-0.1480602,0.8250744,0.1188348,343.6623,18.05032,170.3744,0.03657489,0.7648901,0.05841982,345.0329,23.29403,187.8165
151,-0.0006016137,-0.05715035,0.01960902,0,348.5551,0,0.1315173,1.354097,-0.1460935,345.9438,347.8687,347.6254,0.04056808,1.310244,-0.1502859,57.88646,9.809311,113.2211,0.1787391,1.266577,-0.1148306,29.56216,277.5959,244.4178,-0.4943093,1.097835,-0.07721497,29.25567,52.1121,74.69913,0.09532174,1.291227,0.4109062,20.80577,303.6018,335.3593,-0.328945,1.186527,-0.2174717,44.59362,64.08617,122.1165,0.2310505,1.175939,0.2587318,46.48994,264.8234,315.6316,-0.265202,0.1466413,0.01465752,312.4654,352.1373,174.5061,0.06840118,0.139449,-0.1647157,308.3887,24.6161,192.3235,-0.17579,0.4321138,0.2509175,39.19476,357.875,165.0854,0.1320202,0.367282,0.1345154,51.22574,34.01064,197.4902,-0.1483678,0.8249868,0.1207912,343.7928,18.92908,170.5427,0.03489211,0.7629858,0.05807014,344.5504,24.02186,187.9861
152,-5.657643E-05,-0.05830149,0.01822712,0,348.5136,0,0.1336008,1.350383,-0.1513515,345.2287,347.6728,347.49,0.04245228,1.306794,-0.1552801,57.16327,8.719948,112.1339,0.180341,1.263191,-0.1186659,29.47231,278.2577,245.0709,-0.498665,1.108773,-0.08120472,28.96908,48.93521,71.44048,0.09644142,1.286433,0.4070427,20.223,302.2775,335.3805,-0.3291833,1.188474,-0.2219434,44.94633,60.87462,118.7293,0.2335493,1.172613,0.2549998,46.41468,263.696,314.812,-0.2642081,0.1472899,0.01491541,312.5928,351.2827,174.4233,0.0682915,0.1396501,-0.1647835,308.4115,24.62366,192.2756,-0.1766434,0.4324725,0.2522151,39.19843,357.106,164.8795,0.1320383,0.3666062,0.1350862,51.37933,34.07835,197.5826,-0.1482649,0.8251454,0.1216903,343.7497,18.76661,170.4433,0.03470556,0.7623187,0.05894589,344.5607,24.14159,187.9977
153,0.0005035911,-0.05946542,0.01681736,0,348.487,0,0.1356996,1.346554,-0.1567463,344.4918,347.4852,347.3512,0.0443444,1.303235,-0.1603771,56.40931,7.679454,111.0603,0.1819546,1.259726,-0.1226199,29.36453,278.9597,245.702,-0.5026611,1.120251,-0.08520557,28.48057,45.78849,68.11142,0.0980124,1.280929,0.4030363,19.60949,300.9283,335.3651,-0.3294233,1.190594,-0.2263588,45.168,57.63249,115.2064,0.2365213,1.1688,0.2510068,46.33729,262.503,313.8941,-0.2631648,0.1479757,0.015242,312.7206,350.3764,174.3339,0.06808118,0.1398614,-0.1648533,308.44,24.64477,192.2142,-0.1776899,0.4329285,0.2535774,39.18476,356.2732,164.669,0.1319409,0.3659329,0.1356599,51.537,34.12847,197.664,-0.1481348,0.825355,0.1225733,343.6955,18.55685,170.3244,0.03457775,0.7617111,0.059901,344.5946,24.24274,187.9965
154,0.000723373,-0.06010123,0.01610841,0,348.7259,0,0.1365596,1.344007,-0.161871,343.6429,347.6344,347.0763,0.04493846,1.300871,-0.1645769,55.67924,7.523521,110.1443,0.1825927,1.25762,-0.126685,29.22178,280.0728,245.637,-0.5034171,1.132532,-0.07740957,27.92357,44.48903,64.83136,0.10728,1.265191,0.3991248,19.27622,299.387,334.8828,-0.3318812,1.194315,-0.2245213,45.36953,56.69508,112.0483,0.2469704,1.158376,0.2443744,46.48489,260.5869,311.4725,-0.2615138,0.1486438,0.01609669,313.0134,348.5706,174.3152,0.06780042,0.1397273,-0.1647206,308.4803,24.66053,192.1512,-0.1827545,0.4344706,0.255696,38.91727,354.4029,164.5182,0.1298568,0.3655132,0.1363846,51.58486,33.80949,197.7021,-0.1479878,0.825843,0.1228311,343.419,17.28692,169.9083,0.03555651,0.7623767,0.06245086,345.1003,23.69244,187.8532
155,0.0009188293,-0.06069577,0.01545263,0,348.984,0,0.137293,1.341489,-0.16685,342.7941,347.8077,346.7865,0.04540356,1.298557,-0.1685986,54.95953,7.424688,109.2421,0.1831186,1.255552,-0.1306471,29.05904,281.1971,245.5199,-0.5034594,1.145057,-0.06927222,27.2861,43.38545,61.63675,0.1168648,1.248865,0.3946292,18.84934,297.8247,334.222,-0.3342885,1.198285,-0.2223458,45.56414,55.90568,108.9371,0.2575948,1.147583,0.2371251,46.47847,258.5457,308.8941,-0.2596912,0.1492565,0.01712186,313.3121,346.7053,174.3436,0.0676345,0.1396748,-0.1646453,308.5181,24.66594,192.1151,-0.1879675,0.4360783,0.2577394,38.6326,352.5206,164.4118,0.1277782,0.3652031,0.1370406,51.62134,33.50162,197.7626,-0.1478603,0.8263337,0.1231058,343.1218,15.96686,169.4987,0.03654872,0.763151,0.06511015,345.6283,23.11087,187.718
156,0.0008673167,-0.06070854,0.01522675,0,349.4714,0,0.1368251,1.340045,-0.1720243,341.8831,348.3445,346.4233,0.04465013,1.297268,-0.1721188,54.22091,8.082812,108.4281,0.1827456,1.254627,-0.135152,28.86384,282.8212,244.8433,-0.5001884,1.159774,-0.05000091,26.75851,43.85257,58.31542,0.135362,1.22375,0.3893957,18.47842,296.2661,332.7372,-0.3386252,1.204297,-0.2137037,45.99389,56.93793,105.876,0.2749295,1.131627,0.2253693,46.09373,255.991,304.549,-0.2566797,0.1499181,0.01852689,313.8072,343.5903,174.3191,0.06770953,0.1390045,-0.1641219,308.4949,24.66664,192.084,-0.1966749,0.4387845,0.2599052,38.06434,349.3937,164.2599,0.1234439,0.3653221,0.1378193,51.45839,32.74937,197.7781,-0.1476754,0.8270975,0.1226235,342.5719,13.60821,168.89,0.03860738,0.765286,0.06932894,346.6264,21.7914,187.3938
157,0.0007983498,-0.06067385,0.01504617,0,349.9613,0,0.1362314,1.338622,-0.1767351,341.001,348.8944,346.0412,0.0437838,1.29605,-0.1751924,53.52054,8.726856,107.6029,0.1822383,1.253694,-0.1392553,28.63968,284.4025,244.1399,-0.4956765,1.174469,-0.03128815,26.26042,44.46621,55.16996,0.15324,1.199017,0.3825297,17.83439,294.7772,331.014,-0.3424861,1.210601,-0.2048128,46.50882,58.03216,102.9496,0.2912383,1.115996,0.2124285,45.31702,253.4832,300.2665,-0.2534936,0.1504776,0.02000863,314.3226,340.478,174.3711,0.06811938,0.1386945,-0.1640475,308.4809,24.64384,192.1319,-0.2051697,0.4413685,0.2615767,37.52212,346.3752,164.1879,0.1194806,0.3656618,0.1381814,51.30091,32.10344,197.8802,-0.14751,0.8277785,0.122304,342.0329,11.2777,168.3461,0.0405283,0.7674829,0.07363889,347.6349,20.48287,187.1189
158,0.0005714432,-0.05994856,0.01489194,0,350.6111,0,0.1345161,1.338486,-0.1812177,340.3336,349.7043,345.654,0.04185144,1.296115,-0.1776889,52.95897,9.824428,106.8547,0.1808367,1.253959,-0.1436142,28.40833,286.2092,242.9976,-0.4881959,1.190558,-0.005680055,26.22849,46.30828,52.29892,0.1768851,1.171233,0.3745677,17.11616,293.8824,328.6119,-0.347126,1.219002,-0.1905418,47.43094,60.3047,100.3392,0.3095122,1.099393,0.1953484,43.82239,251.5107,295.1555,-0.2487534,0.1508877,0.02216375,314.5651,336.9735,173.7147,0.06832013,0.1372389,-0.1632389,308.3472,24.62391,192.1131,-0.2144251,0.4445883,0.2627242,36.74071,342.5756,164.0442,0.1141185,0.3667486,0.1379627,50.83621,30.99911,197.6841,-0.1471213,0.828552,0.1210339,341.2591,8.444599,167.8381,0.0431458,0.7708064,0.07830096,348.8967,18.73642,186.6555
159,0.0003336821,-0.05918558,0.01473246,0,351.2913,0,0.1326761,1.338214,-0.1854068,339.6362,350.5553,345.2068,0.03979519,1.296133,-0.1798227,52.39155,10.89912,106.0003,0.1792693,1.254073,-0.1476822,28.12774,288.0661,241.7817,-0.4785697,1.207747,0.02001144,26.26921,48.2278,49.33349,0.2002769,1.142329,0.3635378,15.93974,293.0977,325.9442,-0.3510357,1.22834,-0.175423,48.53326,62.60371,97.62806,0.3268664,1.082283,0.1758143,41.80388,249.7249,290.1133,-0.2436366,0.1512592,0.02434481,314.8948,333.257,173.1279,0.06901962,0.1364664,-0.1634286,308.2567,24.57585,192.2198,-0.2239332,0.4476833,0.2632011,35.99966,338.6885,163.9852,0.1091675,0.3681646,0.1369023,50.40049,30.0438,197.6434,-0.1467087,0.8292235,0.1200312,340.4979,5.489273,167.3877,0.04566817,0.7743267,0.08342867,350.2695,16.93238,186.2557
160,-1.577635E-05,-0.05764583,0.01413631,0,352.1082,0,0.1300432,1.339027,-0.1898855,339.187,351.5851,344.6884,0.0369801,1.297309,-0.1820941,52.04174,12.06106,104.9335,0.1769643,1.255114,-0.1524438,27.84912,290.0019,240.2058,-0.465598,1.228256,0.04985031,27.08832,51.04329,46.48039,0.2270703,1.11463,0.350493,14.54428,293.2257,323.0882,-0.3545353,1.241092,-0.1560232,50.25206,65.4377,94.91569,0.3431401,1.066567,0.1527854,39.13873,249.4068,285.3394,-0.2370898,0.1514008,0.02809556,314.6794,329.8099,171.6447,0.06865505,0.1352416,-0.1624499,308.1979,24.56694,192.1547,-0.2331032,0.451383,0.2632608,35.05397,334.4621,164.0144,0.1034796,0.3706501,0.1356519,49.77015,28.66331,197.1429,-0.1459462,0.8298471,0.117649,339.4303,2.281204,167.0594,0.04867027,0.7787953,0.08797798,351.6154,14.89124,185.6366
161,-0.0003642057,-0.05610321,0.01353544,0,352.9226,0,0.1274047,1.339719,-0.193754,338.7446,352.6122,344.124,0.03417534,1.298447,-0.1837962,51.71991,13.13938,103.7972,0.1745786,1.255993,-0.1565973,27.5412,291.8893,238.6053,-0.4502567,1.248839,0.07799028,28.04309,53.77795,43.65542,0.2518228,1.087157,0.3347381,12.79828,293.6482,320.27,-0.3564288,1.254412,-0.1365997,52.1237,68.13584,92.22025,0.3570315,1.051265,0.1285502,36.21465,249.4864,280.9477,-0.2306176,0.1515836,0.03159812,314.5984,326.3389,170.2259,0.06882996,0.1350366,-0.162966,308.2324,24.5154,192.2625,-0.2421187,0.4547028,0.2624537,34.23243,330.313,164.1139,0.09859904,0.3734215,0.1333125,49.22953,27.54583,196.8587,-0.1451467,0.8303138,0.1156648,338.4513,359.0806,166.8155,0.05139578,0.783289,0.09281866,353.0444,12.88919,185.1179
162,-0.0006936364,-0.05522965,0.01228625,0,353.839,0,0.1241848,1.339912,-0.1981042,338.407,353.726,343.5658,0.03087752,1.299033,-0.1859683,51.64635,14.07182,102.3218,0.1716955,1.256263,-0.1615513,27.33883,293.7687,236.7426,-0.4318307,1.271664,0.1064962,29.94788,56.97245,40.83235,0.2784169,1.063065,0.3170673,10.9509,294.9081,317.664,-0.3567342,1.269818,-0.1154062,54.62568,70.66717,89.22012,0.3689448,1.037333,0.1025606,33.11914,251.2534,277.5365,-0.2240713,0.1509156,0.03656696,314.1373,322.7259,168.7419,0.0683234,0.1339434,-0.1625263,308.2398,24.60682,192.1325,-0.2508564,0.4574161,0.2616177,33.35126,326.0954,164.2759,0.09417365,0.3756536,0.1314166,48.68142,26.30876,196.3076,-0.1438717,0.8292199,0.1121172,337.1241,355.8378,166.6384,0.05442246,0.7868221,0.09649365,354.1978,10.84996,184.4918
163,-0.001037855,-0.05433762,0.01095684,0,354.8038,0,0.1207978,1.339984,-0.2020311,338.055,354.8958,342.9358,0.02743094,1.299588,-0.1876408,51.59186,14.97137,100.6984,0.168585,1.256378,-0.1661113,27.11166,295.704,234.7512,-0.4094975,1.295325,0.1342922,32.12871,60.18711,37.86738,0.3041994,1.037792,0.2959515,8.798862,296.5765,315.0822,-0.3547899,1.286455,-0.09333012,57.39866,73.08936,85.97047,0.3789833,1.023096,0.07445234,29.82394,253.4092,274.147,-0.2174596,0.1503556,0.04125539,313.8215,318.8864,167.2157,0.06847579,0.1339024,-0.1638314,308.3646,24.61318,192.22,-0.2600826,0.4598579,0.2596573,32.57928,321.6797,164.4825,0.09033949,0.3782172,0.1282762,48.22173,25.28542,195.9781,-0.1424533,0.8278841,0.1088121,335.8417,352.4011,166.5252,0.05730132,0.7905376,0.1007135,355.5259,8.740373,183.9374
164,-0.001209824,-0.05531851,0.009536696,0,355.7921,0,0.1174633,1.338408,-0.2056687,337.8286,356.0088,342.4994,0.02420171,1.298279,-0.1893183,51.81302,15.54269,98.83683,0.1656663,1.254715,-0.1707396,27.06445,297.3937,232.7912,-0.3873582,1.31712,0.1576694,34.89566,62.94699,35.07455,0.3271314,1.019637,0.276579,7.005341,298.5583,313.2997,-0.3507331,1.301775,-0.07321311,60.32571,74.37086,82.39708,0.3861812,1.011381,0.05004972,27.28589,256.4323,272.2731,-0.2124171,0.1490951,0.04659144,313.3242,315.6475,165.8804,0.06785396,0.1326387,-0.1633989,308.3503,24.74479,192.0459,-0.2679492,0.4608019,0.2588717,32.01042,317.9669,164.6531,0.0874504,0.378361,0.1276871,48.03174,24.38673,195.5631,-0.1406492,0.824181,0.1046493,334.3171,349.553,166.4433,0.06004592,0.7912911,0.1032544,356.1803,6.950385,183.353
165,-0.001408537,-0.0564875,0.007876853,0,356.9473,0,0.1135842,1.336471,-0.2092682,337.5619,357.307,341.9617,0.02047575,1.296699,-0.190655,52.06841,16.14058,96.60112,0.1621986,1.252656,-0.1754889,27.01011,299.3392,230.4837,-0.3582552,1.341566,0.1824567,38.24548,65.94583,31.76533,0.3520034,0.9984408,0.2520074,4.845928,301.1214,311.3961,-0.3432832,1.319625,-0.05030511,63.774,75.31137,77.76472,0.3925256,0.9980839,0.02129474,24.41136,260.0779,270.0959,-0.206888,0.1478962,0.05193954,312.9193,311.8497,164.2999,0.06777125,0.1321617,-0.1646394,308.4566,24.76043,192.0742,-0.2773885,0.4616064,0.2566915,31.50274,313.6041,164.8469,0.08461603,0.3786319,0.1259862,47.93915,23.55075,195.3047,-0.1384326,0.8197232,0.1002378,332.6638,346.1757,166.3976,0.06296849,0.7921727,0.1066266,357.075,4.877373,182.7546
166,-0.001469416,-0.05907257,0.006475717,0,358.1458,0,0.1098098,1.333211,-0.2123973,337.5194,358.5142,341.6097,0.01698144,1.293636,-0.1918525,52.56989,16.39692,94.09213,0.15888,1.249095,-0.1801892,27.07722,301.0203,228.2223,-0.329443,1.364287,0.2028984,41.86777,68.18854,28.43667,0.3737484,0.983143,0.2297335,3.130696,303.778,310.2014,-0.333351,1.335998,-0.02962692,67.05888,74.26054,71.9529,0.3965688,0.9865301,-0.003372215,22.32545,264.0685,269.1044,-0.2031268,0.1472602,0.05819199,312.4349,308.714,163.0805,0.06765148,0.1319542,-0.1641789,308.3989,24.84015,192.0392,-0.2858354,0.4618943,0.2568688,31.29164,310.0997,164.994,0.08345846,0.3768421,0.1278393,48.27745,23.19571,195.2747,-0.136099,0.8133603,0.0953609,330.6758,343.4739,166.3887,0.06557021,0.7905625,0.1084769,357.1836,3.276645,182.3159
167,-0.001526515,-0.06167562,0.005090014,0,359.3355,0,0.1060923,1.329911,-0.2149638,337.4799,359.7054,341.2576,0.01357615,1.290538,-0.1925269,53.04724,16.59462,91.54988,0.1555572,1.245491,-0.1843202,27.16237,302.6693,225.9731,-0.2979368,1.385341,0.2206713,45.48095,70.13304,24.99225,0.3940044,0.9681504,0.2063197,1.462096,306.5312,309.1556,-0.3209212,1.351631,-0.01002097,70.14352,71.94701,64.93628,0.3992289,0.9754588,-0.02775254,20.37878,268.057,268.0927,-0.1997301,0.1470118,0.06339767,312.0807,305.6284,161.8076,0.0678691,0.1324322,-0.1648557,308.4357,24.78968,192.159,-0.2945763,0.4620886,0.2558517,31.20456,306.5775,165.0979,0.08245227,0.3750274,0.129133,48.72713,22.95016,195.3865,-0.1336447,0.8069322,0.09087275,328.8019,340.7401,166.4034,0.06796726,0.7889201,0.110632,357.3826,1.692987,181.9259
168,-0.001711626,-0.06527752,0.003976021,0,0.505118,0,0.1024311,1.32551,-0.2173061,337.5201,0.8391659,340.9245,0.01022003,1.286356,-0.1932143,53.63775,16.34621,88.71193,0.1521507,1.240668,-0.1883733,27.22484,304.0168,223.9161,-0.2687127,1.404179,0.2345259,49.10323,71.11191,21.51048,0.4108315,0.9574357,0.1865099,0.3559849,309.1617,308.5811,-0.3071901,1.365329,0.006723989,72.71543,66.87469,56.07235,0.4000486,0.965619,-0.04734319,19.12414,271.9455,267.881,-0.1973021,0.1473092,0.06831728,311.7902,303.2231,160.9601,0.06801981,0.1329564,-0.164288,308.3802,24.78548,192.1301,-0.3019609,0.4616807,0.2567979,31.4248,303.9514,165.1188,0.08227514,0.3718857,0.1327037,49.42914,22.94508,195.6122,-0.1314604,0.7992898,0.08655155,326.8314,338.6353,166.509,0.06989047,0.785731,0.1117749,357.0904,0.4899903,181.6871
169,-0.001899116,-0.06886909,0.002887283,0,1.654328,0,0.09881684,1.321131,-0.2192023,337.5638,1.946755,340.6063,0.006938115,1.282179,-0.1935012,54.18328,16.04991,85.87008,0.148746,1.235883,-0.1919606,27.30774,305.328,221.8978,-0.2378179,1.421118,0.2460064,52.5932,71.7058,17.81191,0.426544,0.9471452,0.1662275,359.3292,311.7702,308.0897,-0.291706,1.377837,0.02216182,74.78768,59.80186,45.24471,0.4001146,0.9562575,-0.06634285,17.98018,275.7595,267.6561,-0.1950668,0.1479623,0.07220219,311.584,300.9135,160.042,0.06829215,0.1339712,-0.1643781,308.3961,24.69221,192.1796,-0.3094921,0.4612456,0.2567778,31.72724,301.3182,165.0708,0.08206431,0.368739,0.1359366,50.20686,22.98732,195.9163,-0.1291939,0.791665,0.08256591,324.9692,336.5178,166.6245,0.07166615,0.7825397,0.1131305,356.8631,359.302,181.4756
170,-0.002227243,-0.07351857,0.001870272,0,2.811892,0,0.09500028,1.315512,-0.2213553,337.6178,3.153641,340.1901,0.00343848,1.276862,-0.1939767,54.75487,15.46542,82.80043,0.1449883,1.229796,-0.19588,27.24023,306.4203,220.0925,-0.2079078,1.435357,0.2549447,56.07942,71.63616,14.00116,0.4399053,0.9400836,0.1491903,358.908,314.3456,307.9872,-0.2751756,1.387975,0.03559639,76.12172,50.34465,32.52116,0.3991334,0.9475875,-0.08135659,17.46801,279.4511,268.0754,-0.1934934,0.1483505,0.07580812,311.4176,299.2333,159.4893,0.06848032,0.1346192,-0.1639676,308.3581,24.65025,192.1792,-0.3157622,0.4599734,0.2581522,32.18601,299.4566,165.0024,0.08231343,0.3644264,0.1401571,51.11302,23.22442,196.3247,-0.1271053,0.782885,0.07879009,323.0909,334.854,166.8215,0.07318541,0.7780433,0.1137536,356.3848,358.369,181.3651
171,-0.002545669,-0.07792779,0.0009391619,0,3.875933,0,0.09141224,1.310213,-0.2230775,337.672,4.270039,339.8133,0.000176125,1.271824,-0.194152,55.24113,14.87674,79.92569,0.1414193,1.224079,-0.1992395,27.17935,307.4076,218.458,-0.1791248,1.446881,0.2613447,59.17912,71.10253,10.11437,0.4515976,0.9340665,0.1332789,358.608,316.7072,307.9355,-0.2586458,1.396141,0.04690247,76.70282,40.51175,19.66695,0.3978666,0.9398817,-0.0946458,17.07363,282.8278,268.5118,-0.1921177,0.1489182,0.07833564,311.3099,297.7831,158.929,0.06871826,0.1355436,-0.1639174,308.3682,24.55849,192.2164,-0.3215877,0.4586922,0.2588499,32.66755,297.7467,164.8722,0.08252537,0.360332,0.1439365,52.01342,23.48503,196.7642,-0.1251074,0.7746243,0.07550146,321.4162,333.3133,167.0137,0.07450819,0.7737618,0.1144258,355.9688,357.517,181.2838
