Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
153,-0.9618214,1.693598,-2.384518,23.32335,215.821,0.3515674,-0.8833342,1.624198,-2.391127,58.25187,326.2876,206.6697,-1.011933,1.637923,-2.316769,65.47961,86.59404,144.483,-0.7766308,1.343295,-2.75356,47.29729,344.7066,103.4189,-1.461468,1.371189,-2.309354,41.17082,78.53876,214.381,-0.6194463,1.422377,-2.59889,46.36118,337.5524,119.2843,-1.339996,1.49412,-2.151231,49.96815,80.31671,215.3234,-0.9136873,0.3607389,-2.478366,330.1371,182.1397,185.7238,-1.226713,0.3658296,-2.493704,312.3655,238.0342,145.0997,-0.9473739,0.7324722,-2.555744,12.73725,198.1908,178.8205,-1.173447,0.7358897,-2.418121,346.0656,208.3781,181.6438,-0.8635368,1.072436,-2.333415,325.1899,206.5203,176.6471,-1.036413,1.076943,-2.226382,325.4967,209.6593,183.3466
154,-0.9702234,1.689113,-2.391929,25.24055,223.3512,359.505,-0.8915051,1.621941,-2.409012,58.46807,338.0795,209.8332,-1.008178,1.633216,-2.316732,63.48533,93.7494,142.9526,-0.8435165,1.332822,-2.787192,45.36977,358.4342,106.3661,-1.449275,1.367618,-2.247825,41.96003,85.40719,211.2404,-0.6687034,1.422086,-2.659302,45.89804,348.9777,123.1961,-1.308566,1.489589,-2.105718,50.57001,86.83902,214.9329,-0.9071376,0.3387877,-2.527369,327.9146,181.9987,190.1457,-1.244262,0.3662152,-2.449858,310.54,243.8817,146.4148,-0.9444684,0.7175698,-2.548306,5.189273,204.1993,176.1692,-1.181716,0.7376361,-2.389617,347.0206,216.4209,182.1881,-0.8534914,1.070786,-2.350833,328.8869,216.0681,174.0877,-1.010657,1.075948,-2.221858,324.9054,218.394,184.1332
155,-0.9815094,1.676452,-2.394309,26.57468,230.53,358.3922,-0.9043326,1.611536,-2.422621,58.92777,348.7679,212.6398,-1.006719,1.619625,-2.314423,61.29059,102.7888,143.6307,-0.9033345,1.307815,-2.810786,42.03647,9.288723,110.6893,-1.429626,1.348605,-2.197227,43.39787,91.32609,211.3045,-0.7234306,1.412521,-2.703292,44.7415,358.8197,128.9939,-1.273974,1.467786,-2.069012,50.91298,93.83829,216.2,-0.9056022,0.3136224,-2.567932,326.9464,183.0264,193.2086,-1.273048,0.3570308,-2.392739,310.2558,252.4715,148.4392,-0.931537,0.6931233,-2.543146,358.6826,209.6225,174.7626,-1.188772,0.7265257,-2.349547,346.2383,225.7276,184.1952,-0.8455716,1.059368,-2.368478,333.1536,223.987,171.7587,-0.986142,1.064801,-2.221601,325.2974,225.5587,187.0009
156,-0.9914567,1.653014,-2.391927,27.34054,237.3184,357.2939,-0.9175014,1.590202,-2.431015,59.6253,358.4507,214.9733,-1.00449,1.594884,-2.309911,59.15429,111.9968,145.1427,-0.9544541,1.265081,-2.827735,37.6385,13.65169,113.2632,-1.403231,1.308154,-2.163422,43.81438,103.0592,216.4478,-0.7804703,1.389533,-2.732211,42.45001,6.229294,136.0503,-1.238494,1.425538,-2.045298,48.77027,102.9991,220.5072,-0.9063116,0.2902498,-2.577089,322.2621,192.0957,188.0817,-1.30831,0.3418614,-2.316481,308.5715,260.8615,153.2029,-0.9350561,0.6696727,-2.554289,359.6247,214.5371,174.4896,-1.189012,0.7035912,-2.296131,343.1448,235.2192,187.7348,-0.8395907,1.036926,-2.38682,333.7486,229.7046,170.8451,-0.9601222,1.041424,-2.223069,326.2527,232.249,191.4599
157,-0.998197,1.622959,-2.387332,27.79952,243.189,356.6401,-0.9280608,1.561903,-2.43497,59.80248,6.47137,217.2003,-1.000935,1.563883,-2.304814,57.49965,118.9006,145.7503,-0.9868597,1.21749,-2.846714,38.86673,16.70147,117.0353,-1.377509,1.255471,-2.149842,44.65253,113.3964,222.0296,-0.8289282,1.358568,-2.746523,42.89181,12.09551,145.2808,-1.207496,1.371038,-2.037545,45.90818,110.7186,224.8429,-0.9001572,0.2658713,-2.559114,314.1167,204.1937,179.3315,-1.336672,0.3278034,-2.222613,305.0382,266.9378,158.5328,-0.9464905,0.6441919,-2.564992,5.00849,217.9949,175.0496,-1.176683,0.6738123,-2.235879,339.1861,239.7574,193.9633,-0.83539,1.008781,-2.40139,332.8794,233.4017,170.9688,-0.9367927,1.011742,-2.225121,328.9904,235.1998,197.9955
158,-1.002712,1.591364,-2.378637,28.47663,246.231,355.8879,-0.9337171,1.533049,-2.430892,59.61568,12.98436,220.9344,-0.9987321,1.531331,-2.296633,55.00262,121.9367,145.2076,-0.9947126,1.182521,-2.877595,49.73165,35.7299,135.3987,-1.356955,1.186262,-2.16345,46.229,117.8486,226.9996,-0.8701708,1.331307,-2.746311,49.1251,25.29921,166.0461,-1.187948,1.304834,-2.05278,42.26329,114.5479,226.8445,-0.890718,0.2470175,-2.54619,308.0719,209.7614,175.0843,-1.334565,0.3166106,-2.113585,298.9724,263.1958,174.0512,-0.949195,0.6225215,-2.575939,8.994926,217.9903,175.8215,-1.163421,0.6521608,-2.173671,339.1384,244.175,199.7093,-0.8295099,0.980976,-2.405001,331.1898,234.1322,170.5082,-0.9192808,0.9836243,-2.222528,331.2173,238.3164,204.1798
159,-1.007866,1.56889,-2.367397,29.46737,245.8749,354.7414,-0.9363486,1.51397,-2.419931,59.84788,17.66399,225.9306,-1.002068,1.507881,-2.286144,51.72842,121.5942,144.4975,-0.9746046,1.188666,-2.910489,47.8483,59.77729,169.0832,-1.346557,1.131914,-2.217193,44.88342,118.1687,233.6532,-0.8905541,1.326317,-2.740573,52.96457,42.08867,192.7032,-1.188837,1.252441,-2.092822,37.71253,114.0978,229.4276,-0.8864588,0.2391861,-2.542611,305.8552,210.9026,174.4906,-1.300554,0.3116927,-2.004134,297.764,255.1248,193.9617,-0.945021,0.6141785,-2.578093,9.654546,217.4823,176.2577,-1.144173,0.6418521,-2.113836,342.2026,248.7492,204.6227,-0.8179692,0.963717,-2.394477,328.9139,233.9801,169.7513,-0.904964,0.9662946,-2.210663,334.1278,239.6066,209.5645
160,-1.013455,1.560836,-2.355361,30.79352,243.5346,353.2352,-0.9374108,1.508996,-2.405029,60.21155,20.76056,231.3799,-1.009192,1.499368,-2.274606,48.93048,118.4224,144.8714,-0.9493521,1.23752,-2.933643,38.69343,67.19952,192.7108,-1.341647,1.128341,-2.295746,43.2501,119.782,249.1529,-0.8876691,1.349111,-2.737108,55.50478,55.39069,212.7463,-1.203762,1.231276,-2.136804,34.43587,111.3445,237.805,-0.8865073,0.2375518,-2.543082,305.7474,210.9177,174.5007,-1.238757,0.3135606,-1.904304,303.0916,252.3914,204.8107,-0.9368587,0.614902,-2.56256,6.985381,217.7673,175.8066,-1.115068,0.640997,-2.055898,347.5656,252.4429,208.4724,-0.8079178,0.9608994,-2.373631,328.2593,234.9685,168.7825,-0.8927417,0.9646649,-2.188825,338.246,240.7829,212.7946
161,-1.0225,1.560738,-2.339558,32.78113,239.9079,351.3266,-0.9411469,1.512677,-2.384847,60.50259,23.71162,237.7539,-1.020689,1.498702,-2.259416,46.86184,113.4391,144.7729,-0.927331,1.318831,-2.945741,45.38427,87.80573,210.6095,-1.331396,1.170284,-2.370708,35.92041,121.8605,267.1661,-0.8766233,1.395459,-2.730241,57.69897,70.04565,232.2585,-1.224573,1.231417,-2.171405,30.60555,108.9882,252.3487,-0.8872977,0.2365757,-2.547765,305.7171,211.9369,174.7317,-1.162117,0.3219301,-1.814311,311.4089,250.7663,210.0403,-0.9218987,0.6156403,-2.527256,1.057411,220.6741,174.0357,-1.078925,0.6467482,-1.996154,353.8259,255.5366,211.0707,-0.7985553,0.9670375,-2.344662,330.1818,237.9781,167.5514,-0.8814805,0.9728466,-2.15905,342.5249,243.169,214.4444
162,-1.030879,1.565403,-2.31755,34.43815,237.0099,349.8086,-0.9462347,1.520015,-2.359664,60.9843,25.4402,241.9929,-1.030969,1.502673,-2.238114,45.77753,110.4263,145.3176,-0.922007,1.396053,-2.936319,45.44016,104.3689,228.7681,-1.318225,1.237432,-2.409643,28.00803,122.4832,282.5762,-0.8748358,1.440898,-2.71127,57.60368,83.93781,249.0666,-1.245219,1.246839,-2.187265,28.52892,106.9231,267.3802,-0.8813649,0.2404929,-2.542169,302.6556,214.3943,174.1631,-1.077571,0.3346835,-1.740522,321.2921,249.2628,211.2347,-0.9032766,0.6167307,-2.484961,356.2423,225.2539,171.5437,-1.053412,0.6566325,-1.943647,2.198703,259.7531,212.3641,-0.7897338,0.9758807,-2.311313,333.0359,241.4583,166.2914,-0.8754085,0.9830599,-2.127002,345.1089,245.7052,215.4352
163,-1.039001,1.568475,-2.290136,35.76805,234.7505,348.4018,-0.9519284,1.525072,-2.329677,61.37802,27.65684,246.3437,-1.040495,1.505376,-2.211257,45.27746,107.7788,145.5684,-0.9231433,1.463309,-2.911691,42.21574,114.7739,246.3528,-1.306925,1.30517,-2.416852,18.20566,119.4399,296.1886,-0.8771241,1.479932,-2.682585,56.34514,95.22419,262.6441,-1.264891,1.266948,-2.189601,26.11131,105.1291,280.4699,-0.875551,0.2490794,-2.52852,296.347,216.1035,174.527,-0.9920115,0.3546408,-1.673336,331.3731,252.6271,209.1514,-0.8884382,0.6201049,-2.442022,353.1402,230.8361,168.6217,-1.030705,0.6647242,-1.892072,10.96837,264.3349,214.1,-0.7816051,0.9840649,-2.27423,335.5656,246.2501,164.5412,-0.86904,0.9906996,-2.090727,347.6878,246.9894,216.4063
164,-1.047055,1.563785,-2.262072,37.29335,233.6978,347.3822,-0.9583803,1.522115,-2.300252,60.82376,30.61155,250.5065,-1.048141,1.501269,-2.182934,44.79757,105.5629,144.602,-0.9276434,1.515188,-2.881904,38.34057,115.0256,255.6499,-1.302855,1.347374,-2.400113,11.08994,117.9902,306.6038,-0.8822337,1.506302,-2.652246,55.70231,104.3749,273.8598,-1.277991,1.278527,-2.177599,24.56061,104.4542,288.8536,-0.8649874,0.2562582,-2.510759,289.6788,217.5543,175.2866,-0.9204637,0.3721952,-1.615745,339.331,258.3304,209.2137,-0.8816962,0.6226171,-2.406788,352.9286,235.3028,165.5699,-1.006489,0.6658258,-1.843506,16.88361,269.2195,216.4403,-0.7747286,0.986104,-2.23806,336.6472,250.6002,162.66,-0.8621622,0.9921623,-2.054536,350.5026,247.9611,217.0482
165,-1.054639,1.5499,-2.22822,39.10361,234.1447,346.6236,-0.9656315,1.50989,-2.267498,59.8739,34.80619,253.7981,-1.052843,1.488415,-2.148384,44.22437,104.9713,143.7771,-0.9524932,1.544241,-2.845782,36.6909,118.2355,264.8225,-1.312032,1.365225,-2.362435,6.467323,118.0456,313.2507,-0.9000084,1.516174,-2.619196,55.19671,113.0394,282.117,-1.28681,1.276841,-2.146976,22.93775,106.6053,294.1867,-0.8568519,0.259015,-2.498582,285.898,219.689,175.4233,-0.8648332,0.3785273,-1.568186,342.0619,260.2937,208.4445,-0.8774214,0.6194906,-2.376344,352.8698,239.1156,162.3681,-0.9838135,0.6589346,-1.797772,21.2021,272.5191,217.9538,-0.7669508,0.9790278,-2.20152,336.9126,254.4631,160.4426,-0.8536941,0.9853838,-2.01768,352.517,249.0477,217.4179
166,-1.061057,1.52999,-2.195876,40.78951,235.5998,346.2683,-0.9722469,1.49106,-2.236929,58.90633,41.14317,258.187,-1.055877,1.470036,-2.115196,43.84374,104.7448,142.3115,-0.9913141,1.547091,-2.811332,38.45085,123.8638,271.8023,-1.332312,1.357233,-2.31945,7.487274,121.8881,316.7544,-0.9254534,1.510762,-2.589463,56.28895,120.1409,286.225,-1.294699,1.266482,-2.106801,23.83132,110.7281,295.0578,-0.8586714,0.2566332,-2.494346,287.1545,222.5766,174.879,-0.8269421,0.371329,-1.531225,340.7734,261.6364,203.9455,-0.8709247,0.6103497,-2.352775,351.381,242.8866,159.8044,-0.9637983,0.6449651,-1.759015,23.95952,273.766,218.277,-0.7606032,0.9655575,-2.169224,337.5449,257.7313,157.9195,-0.8445258,0.9720401,-1.984083,353.6935,250.2374,217.4604
167,-1.066236,1.503127,-2.162178,42.58017,237.3158,346.2747,-0.9776458,1.465027,-2.204769,57.4395,46.15608,261.0081,-1.057683,1.445274,-2.080435,43.5158,104.1255,140.0497,-1.040118,1.532126,-2.770423,41.33238,130.2474,276.5023,-1.359155,1.333181,-2.27141,11.76404,127.5649,316.2274,-0.9551911,1.491936,-2.555817,58.45011,128.0659,289.1393,-1.303029,1.251297,-2.059242,26.6656,115.6167,293.0274,-0.8662671,0.2529333,-2.499518,291.8871,225.1646,174.2961,-0.8006878,0.3470719,-1.499589,339.639,265.143,198.6267,-0.8580068,0.5949564,-2.331411,349.11,249.7992,156.0216,-0.9422572,0.6214978,-1.723515,24.63443,273.9417,217.6752,-0.7547066,0.9464931,-2.137027,340.5256,263.6049,154.0238,-0.8328476,0.9514944,-1.949327,354.3234,251.6606,216.8756
168,-1.068524,1.472281,-2.129569,44.18157,239.6721,347.0336,-0.9807035,1.434274,-2.173954,55.8183,49.3249,261.3329,-1.056408,1.417032,-2.04657,43.69981,103.2246,137.3143,-1.092125,1.50099,-2.726266,43.7433,133.4445,279.7034,-1.389691,1.296398,-2.222626,18.94088,134.7977,314.0168,-0.9853952,1.461024,-2.521583,60.61167,135.4431,290.3435,-1.308588,1.235619,-2.011442,31.5595,120.5076,287.7283,-0.8778888,0.2492256,-2.507107,296.9586,227.7793,174.4885,-0.7787281,0.3148642,-1.479609,337.8526,267.4336,195.3568,-0.8354644,0.5759038,-2.315301,350.5174,266.3451,150.3267,-0.9266486,0.5897652,-1.698797,25.67945,274.0228,216.9005,-0.7480472,0.924273,-2.107862,349.9795,276.9814,148.5307,-0.8199773,0.9253119,-1.917632,354.0133,252.3238,215.5267
169,-1.067388,1.43424,-2.094598,45.43729,242.9268,348.2361,-0.9812962,1.39574,-2.14186,54.2561,50.28371,258.5679,-1.05083,1.381683,-2.010625,44.63544,102.1639,133.9999,-1.144947,1.451199,-2.675073,46.20163,137.82,282.6801,-1.42412,1.245668,-2.165031,26.63479,144.2088,311.6164,-1.015133,1.414229,-2.483592,63.82713,143.1108,290.9634,-1.309413,1.217847,-1.962697,37.85818,124.8846,278.6517,-0.8880001,0.2458956,-2.515364,301.9137,230.885,173.1076,-0.738941,0.2942004,-1.464452,326.3873,266.9944,194.5599,-0.8360612,0.5624306,-2.309413,346.3866,262.9985,148.6917,-0.920455,0.549235,-1.682408,30.77058,277.4184,218.9074,-0.7389911,0.8942167,-2.08022,345.9387,273.4503,145.5517,-0.8057509,0.8903684,-1.888151,352.7484,251.4788,213.9508
170,-1.066562,1.3986,-2.06353,46.71531,247.4166,350.205,-0.9832785,1.359126,-2.114655,52.39778,49.80152,253.3218,-1.044274,1.349156,-1.978878,45.01161,102.9178,130.9249,-1.202294,1.386721,-2.622039,48.8062,153.4651,286.25,-1.462986,1.188971,-2.087764,41.16113,153.3102,308.6244,-1.049069,1.358323,-2.447113,69.05067,149.817,289.8177,-1.30297,1.200477,-1.917079,46.99237,130.1301,265.8706,-0.8912679,0.2424327,-2.526668,305.4851,230.5885,174.2837,-0.7107702,0.2825863,-1.460243,319.3305,263.0521,196.1994,-0.8444207,0.5513545,-2.308309,343.002,257.0939,147.933,-0.9255958,0.5155138,-1.672585,36.06498,281.1666,220.9364,-0.7324241,0.8655143,-2.061743,339.9695,269.409,143.726,-0.7945786,0.8566736,-1.868299,349.876,251.1903,213.2839
171,-1.064995,1.364023,-2.036339,48.30535,255.0074,352.9596,-0.9873143,1.322854,-2.09429,50.39746,51.65734,247.0106,-1.033331,1.3184,-1.952453,45.77298,105.7094,127.508,-1.278368,1.308424,-2.559455,54.27027,164.1847,288.9483,-1.492513,1.131541,-1.968276,63.43039,156.5331,297.2524,-1.098157,1.294416,-2.410419,74.73293,153.0858,283.1248,-1.285923,1.182066,-1.870101,60.87499,131.2254,243.6945,-0.8912563,0.2446676,-2.528244,305.7068,233.0245,172.3147,-0.6976058,0.2739642,-1.461588,314.7836,260.1038,198.6693,-0.8983563,0.5648786,-2.32155,346.1403,245.5745,149.9073,-0.9351377,0.4934819,-1.663789,38.40352,285.6878,222.7451,-0.728157,0.8349853,-2.056769,326.091,267.5048,141.6905,-0.7822049,0.8245172,-1.860985,345.6003,252.1178,214.4699
172,-1.076126,1.339402,-2.018053,50.85212,267.0894,356.0473,-1.008147,1.296858,-2.086389,47.53673,58.47701,242.2947,-1.029416,1.299099,-1.938749,43.6595,117.0643,126.7956,-1.381793,1.221388,-2.481066,60.53437,169.3557,282.6558,-1.478767,1.088133,-1.819492,77.20731,149.9653,272.4624,-1.174846,1.232259,-2.371804,78.25609,139.2561,256.8223,-1.25524,1.154368,-1.796707,68.64796,125.2348,219.0488,-0.8952003,0.2467969,-2.525119,306.0781,241.7723,166.0616,-0.6875271,0.2643144,-1.461638,311.6164,257.8763,201.1718,-0.9447855,0.5724977,-2.333369,353.6997,245.0407,149.2737,-0.9226667,0.4895953,-1.660264,36.09842,287.5573,223.0341,-0.7313377,0.8182559,-2.076314,321.4028,273.7526,139.2996,-0.7694666,0.80819,-1.876797,343.7253,255.2475,216.8131
173,-1.107245,1.318897,-1.997164,53.8245,278.3059,356.2448,-1.051849,1.280877,-2.078123,42.62828,69.70657,243.0808,-1.042335,1.282494,-1.929254,41.75831,121.2496,118.5471,-1.48166,1.132338,-2.385703,67.67053,178.6532,275.2904,-1.434275,1.06087,-1.651322,83.21288,75.60013,177.3962,-1.260591,1.177383,-2.322591,77.03888,105.7118,210.9883,-1.220591,1.140216,-1.705303,70.12043,109.5319,185.037,-0.8958122,0.2544283,-2.528631,308.2374,261.7505,151.5588,-0.6887782,0.2654521,-1.471324,312.6148,255.8964,205.0251,-0.9900826,0.5728395,-2.341454,4.229486,249.7194,146.8858,-0.9002897,0.5061586,-1.678248,30.40382,287.1163,222.9734,-0.7420282,0.8222356,-2.12167,322.1795,282.7155,139.5688,-0.7540784,0.8103306,-1.919,342.0407,259.2181,219.5288
174,-1.143654,1.302766,-1.971321,59.26009,292.47,356.7327,-1.106004,1.27014,-2.064021,37.026,83.05286,242.8522,-1.06138,1.272611,-1.921691,38.54799,127.1161,110.2157,-1.571516,1.046665,-2.24523,73.92231,176.7589,255.2774,-1.340769,1.071972,-1.49937,71.76629,44.2629,122.6984,-1.351239,1.12642,-2.24451,69.81925,99.72466,189.3143,-1.161232,1.150254,-1.627857,67.98067,96.84284,153.045,-0.9120812,0.2790566,-2.563251,317.9624,273.7982,152.4021,-0.7020652,0.2737539,-1.487139,316.8518,253.3166,213.0179,-1.032871,0.5709017,-2.34984,15.57762,259.8676,142.6369,-0.858376,0.53198,-1.720336,20.99894,283.159,223.5195,-0.7664177,0.8424619,-2.184638,327.1102,294.135,141.2329,-0.7407849,0.8301468,-1.983258,343.2432,264.0654,221.3113
175,-1.173966,1.284001,-1.943027,65.46683,311.2541,2.006361,-1.156463,1.255329,-2.042825,30.62478,96.75748,242.1815,-1.079453,1.263526,-1.91532,34.14657,134.5542,102.6269,-1.616312,0.9666986,-2.097875,77.15983,164.5249,224.3181,-1.222629,1.096389,-1.409535,62.00319,51.28299,108.6916,-1.417035,1.075983,-2.154701,62.18693,107.2865,181.2121,-1.089873,1.168945,-1.58837,62.92474,93.00137,132.8842,-0.9494748,0.3021535,-2.605381,329.5324,284.6552,160.3323,-0.7074164,0.2790207,-1.537836,319.3874,259.3571,217.9713,-1.067443,0.5639493,-2.354673,27.10366,273.7208,140.4892,-0.7976744,0.5546367,-1.785594,10.93551,278.3654,222.6136,-0.8050073,0.8668581,-2.247864,333.8255,306.1551,144.4641,-0.7336481,0.8609411,-2.057508,347.9501,270.2867,220.9296
176,-1.190947,1.249875,-1.908926,70.55428,339.0774,17.07017,-1.194664,1.224442,-2.010979,22.19872,111.538,243.1609,-1.09047,1.243334,-1.905899,27.46938,141.0377,93.36924,-1.619627,0.8838434,-1.972782,78.39892,156.5813,197.8894,-1.094171,1.113803,-1.36607,54.90849,62.81565,103.5305,-1.45244,1.01753,-2.067966,55.17462,116.9403,177.7718,-1.013815,1.182692,-1.575038,56.82645,97.04524,122.5116,-1.001548,0.3134254,-2.648489,341.7642,298.9223,171.2183,-0.6797125,0.287578,-1.634043,315.2379,272.3599,221.609,-1.085386,0.5474058,-2.359469,39.17798,293.1421,142.3562,-0.7417971,0.5768825,-1.874757,5.205964,278.3757,220.3945,-0.8545884,0.8879933,-2.306869,341.9495,319.1983,149.7293,-0.7372351,0.8946973,-2.1409,354.4445,275.6871,219.6236
177,-1.185189,1.20632,-1.879604,72.59171,10.63351,38.34988,-1.206513,1.182403,-1.97977,14.71481,123.7877,241.6875,-1.086112,1.213279,-1.897276,21.13151,147.6848,87.00906,-1.58611,0.8012319,-1.873079,76.32411,142.0988,172.2794,-0.9746977,1.114695,-1.358514,47.18746,73.9656,101.0849,-1.451801,0.9518517,-1.992068,49.80259,124.9496,174.9575,-0.941808,1.181485,-1.580613,49.82433,102.2058,116.2295,-1.030832,0.3127823,-2.670908,343.6378,320.3353,174.8754,-0.6291682,0.2854297,-1.761761,310.8702,287.1338,222.2977,-1.083051,0.5250285,-2.358606,49.91027,313.2869,149.8378,-0.7241469,0.5926582,-1.966905,358.6678,296.6545,216.3253,-0.9049453,0.8996,-2.355658,347.3858,330.9797,157.7317,-0.7535639,0.9187399,-2.221197,348.4057,291.7486,216.5864
178,-1.16313,1.156772,-1.851974,72.18849,43.28838,62.56509,-1.200572,1.133702,-1.946941,7.362557,134.7601,238.7299,-1.070556,1.177205,-1.888131,15.03179,155.0398,82.17632,-1.528011,0.7171599,-1.791757,72.81928,135.8707,154.5546,-0.8552779,1.096599,-1.374776,39.72729,85.77996,99.70348,-1.425664,0.8809692,-1.924328,45.2445,132.8899,173.2653,-0.8688987,1.166448,-1.597949,42.32838,110.0241,113.787,-1.043418,0.3104737,-2.696414,339.3823,340.5799,177.2385,-0.5644885,0.2689876,-1.940786,314.7602,300.0206,219.8635,-1.06844,0.504709,-2.369375,57.82801,335.9132,163.1292,-0.7230041,0.5933335,-2.06394,3.636156,316.2619,211.5657,-0.9598306,0.9044284,-2.390879,352.1416,341.3124,166.6183,-0.7850795,0.9344121,-2.291254,344.5913,308.7859,211.4137
179,-1.135827,1.105303,-1.828448,69.98888,67.58755,79.55492,-1.185713,1.082968,-1.91734,1.635972,144.4891,235.7468,-1.052348,1.136688,-1.877553,10.08956,163.0151,78.53114,-1.467099,0.6444386,-1.726409,71.11174,147.3498,151.8461,-0.7363509,1.062705,-1.412469,38.135,98.48108,97.63006,-1.390859,0.8153796,-1.8673,42.8416,143.2946,174.3443,-0.7979348,1.138516,-1.625379,38.32608,121.8198,114.365,-1.048067,0.3025613,-2.718027,333.8181,348.7346,177.279,-0.5188764,0.2576852,-2.165886,311.5176,314.9084,217.9487,-1.058853,0.4894265,-2.385954,60.46456,351.1895,173.9459,-0.7108043,0.5873175,-2.164979,12.10213,338.6627,207.8925,-1.013583,0.9011844,-2.406935,356.0626,350.2547,174.318,-0.824141,0.942762,-2.345737,345.748,327.1233,207.7939
180,-1.104308,1.052774,-1.807587,67.52489,83.97966,90.17664,-1.163927,1.031339,-1.890079,357.4798,154.1746,233.3646,-1.030357,1.093071,-1.865516,6.432729,172.0141,75.95493,-1.404814,0.5818326,-1.666672,71.02389,147.8487,139.2847,-0.6302438,1.016822,-1.46843,35.39579,111.5706,99.70299,-1.351882,0.755573,-1.814645,41.752,150.995,173.7616,-0.7337878,1.100904,-1.660989,33.60971,133.0777,115.5313,-1.039386,0.2908855,-2.725863,329.144,345.3487,175.7553,-0.5129967,0.2544813,-2.37197,310.3496,332.1313,215.3925,-1.057772,0.4791513,-2.394916,60.37704,354.155,177.6828,-0.6991534,0.5782747,-2.294523,16.42241,354.338,207.7508,-1.061475,0.8936699,-2.408871,358.1046,356.6783,180.6224,-0.8668261,0.9468392,-2.383436,354.7785,342.2866,206.7783
181,-1.072185,0.9990243,-1.790351,65.84099,97.88429,99.50986,-1.139826,0.9807621,-1.866838,354.0017,162.7339,232.0568,-1.006403,1.046126,-1.853386,3.132949,180.7643,74.95835,-1.346751,0.5266857,-1.61979,70.43542,156.3109,133.9375,-0.5407492,0.9583078,-1.535957,35.3183,123.9288,103.2911,-1.315039,0.7014493,-1.77255,41.39716,159.1864,173.9633,-0.6773765,1.05316,-1.700901,30.59366,144.8151,118.0609,-1.028296,0.2827251,-2.731831,325.1585,340.6604,175.2755,-0.5601233,0.2766217,-2.590858,311.7587,342.9684,220.3849,-1.051975,0.4681128,-2.399598,60.89961,356.2393,180.2761,-0.7074775,0.58389,-2.419488,21.91359,16.15424,209.7395,-1.099537,0.8801463,-2.398963,359.7856,2.622208,186.5818,-0.9074286,0.9467116,-2.404019,1.999515,0.8025721,208.8683
182,-1.040443,0.9397945,-1.771242,64.50216,110.2887,108.7374,-1.114399,0.9260046,-1.842157,351.3784,171.1646,231.8427,-0.9809971,0.9925563,-1.836676,0.2948986,189.545,74.60024,-1.294787,0.4751968,-1.571441,71.10293,173.2835,134.0348,-0.4652529,0.8872113,-1.614831,37.02325,137.28,107.8263,-1.283903,0.6484873,-1.728717,42.11586,169.6346,175.6935,-0.6270583,0.9967001,-1.744066,28.2731,157.9064,122.0546,-1.028643,0.2764616,-2.739862,321.2078,341.722,174.753,-0.6583391,0.343415,-2.820758,320.9197,2.565269,217.6915,-1.047138,0.455828,-2.404015,61.82626,2.207563,184.7277,-0.7436864,0.6226607,-2.575336,23.7423,42.61473,216.8912,-1.127874,0.8618212,-2.377837,1.860584,9.025286,191.6624,-0.9442422,0.9441618,-2.407187,11.19598,25.90458,217.7611
